=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 84,935,808
  scalars                 : 24
  total                   : 135,267,480
Estimated FLOPs per token: 6.889213e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011376 | lrm: 1.00 | dt: 15260ms | tok/sec: 34,355 | mfu: 2.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.809328 | lrm: 1.00 | dt: 789ms | tok/sec: 664,618 | mfu: 46.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.361140 | lrm: 1.00 | dt: 822ms | tok/sec: 637,438 | mfu: 44.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.870384 | lrm: 1.00 | dt: 827ms | tok/sec: 633,687 | mfu: 44.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.473610 | lrm: 1.00 | dt: 817ms | tok/sec: 641,838 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.152317 | lrm: 1.00 | dt: 814ms | tok/sec: 644,427 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.916712 | lrm: 1.00 | dt: 816ms | tok/sec: 642,298 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.715384 | lrm: 1.00 | dt: 817ms | tok/sec: 641,911 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.540877 | lrm: 1.00 | dt: 821ms | tok/sec: 638,699 | mfu: 44.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.393908 | lrm: 1.00 | dt: 820ms | tok/sec: 639,621 | mfu: 44.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.265757 | lrm: 1.00 | dt: 823ms | tok/sec: 637,270 | mfu: 44.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.161222 | lrm: 1.00 | dt: 818ms | tok/sec: 640,949 | mfu: 44.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.068090 | lrm: 1.00 | dt: 817ms | tok/sec: 642,032 | mfu: 44.7% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 5.987893 | lrm: 1.00 | dt: 818ms | tok/sec: 640,862 | mfu: 44.6% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 5.916130 | lrm: 1.00 | dt: 817ms | tok/sec: 641,660 | mfu: 44.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 5.856608 | lrm: 1.00 | dt: 818ms | tok/sec: 640,657 | mfu: 44.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 5.806513 | lrm: 1.00 | dt: 813ms | tok/sec: 644,875 | mfu: 44.9% | epoch: 1 | remaining: 295s    
step 00017 (1.6%) | loss: 5.754542 | lrm: 1.00 | dt: 815ms | tok/sec: 643,003 | mfu: 44.8% | epoch: 1 | remaining: 294s    
