=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 19054ms | tok/sec: 27,515 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.852971 | lrm: 1.00 | dt: 432ms | tok/sec: 1,212,989 | mfu: 29.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.454790 | lrm: 1.00 | dt: 418ms | tok/sec: 1,254,022 | mfu: 30.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.991145 | lrm: 1.00 | dt: 496ms | tok/sec: 1,057,722 | mfu: 25.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.594869 | lrm: 1.00 | dt: 426ms | tok/sec: 1,229,901 | mfu: 29.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.264249 | lrm: 1.00 | dt: 434ms | tok/sec: 1,208,306 | mfu: 29.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.013403 | lrm: 1.00 | dt: 430ms | tok/sec: 1,217,900 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.805662 | lrm: 1.00 | dt: 421ms | tok/sec: 1,246,419 | mfu: 30.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.626093 | lrm: 1.00 | dt: 432ms | tok/sec: 1,212,730 | mfu: 29.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.473909 | lrm: 1.00 | dt: 445ms | tok/sec: 1,179,442 | mfu: 28.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.344161 | lrm: 1.00 | dt: 419ms | tok/sec: 1,251,636 | mfu: 30.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.236121 | lrm: 1.00 | dt: 441ms | tok/sec: 1,187,877 | mfu: 28.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.139392 | lrm: 1.00 | dt: 415ms | tok/sec: 1,264,678 | mfu: 30.6% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.053352 | lrm: 1.00 | dt: 455ms | tok/sec: 1,152,510 | mfu: 27.8% | epoch: 1 | remaining: 299s    
