=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 10240ms | tok/sec: 51,200 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.852940 | lrm: 1.00 | dt: 308ms | tok/sec: 1,702,902 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.454994 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,139 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.991564 | lrm: 1.00 | dt: 379ms | tok/sec: 1,382,748 | mfu: 33.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.595071 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,598 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.264387 | lrm: 1.00 | dt: 313ms | tok/sec: 1,674,772 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.013542 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,743 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.805810 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,239 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.626224 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,445 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.474012 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,360 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.344252 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,037 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.236186 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,388 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.139416 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,264 | mfu: 38.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.053331 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,248 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.980726 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,050 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.915341 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,741 | mfu: 39.1% | epoch: 1 | remaining: 298s    
