=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SLLL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.642442e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 16144ms | tok/sec: 32,476 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854717 | lrm: 1.00 | dt: 312ms | tok/sec: 1,682,674 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442423 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,388 | mfu: 44.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971864 | lrm: 1.00 | dt: 346ms | tok/sec: 1,513,766 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578866 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,965 | mfu: 43.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248932 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,926 | mfu: 44.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998179 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,900 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787204 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,013 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607137 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,010 | mfu: 43.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455340 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,416 | mfu: 42.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325611 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,033 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217398 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,177 | mfu: 44.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.121143 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,738 | mfu: 43.2% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.035455 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,615 | mfu: 42.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.963456 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,346 | mfu: 43.7% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898938 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,429 | mfu: 43.2% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.842994 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,164 | mfu: 42.5% | epoch: 1 | remaining: 298s    
