=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 25,165,824
  lm_head                 : 6,291,456
  transformer_matrices    : 56,623,872
  scalars                 : 16
  total                   : 94,372,624
Estimated FLOPs per token: 4.718638e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011323 | lrm: 1.00 | dt: 11531ms | tok/sec: 45,467 | mfu: 2.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.814228 | lrm: 1.00 | dt: 528ms | tok/sec: 992,543 | mfu: 47.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.354464 | lrm: 1.00 | dt: 560ms | tok/sec: 937,060 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.856360 | lrm: 1.00 | dt: 540ms | tok/sec: 970,863 | mfu: 46.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.461193 | lrm: 1.00 | dt: 559ms | tok/sec: 938,153 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.138489 | lrm: 1.00 | dt: 545ms | tok/sec: 961,214 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.898697 | lrm: 1.00 | dt: 558ms | tok/sec: 939,694 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.697227 | lrm: 1.00 | dt: 548ms | tok/sec: 957,444 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.528723 | lrm: 1.00 | dt: 554ms | tok/sec: 946,255 | mfu: 45.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.386553 | lrm: 1.00 | dt: 552ms | tok/sec: 950,382 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.270081 | lrm: 1.00 | dt: 553ms | tok/sec: 948,534 | mfu: 45.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.170165 | lrm: 1.00 | dt: 553ms | tok/sec: 948,334 | mfu: 45.2% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.083186 | lrm: 1.00 | dt: 554ms | tok/sec: 946,191 | mfu: 45.1% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.010188 | lrm: 1.00 | dt: 554ms | tok/sec: 947,175 | mfu: 45.2% | epoch: 1 | remaining: 298s    
step 00014 (0.6%) | loss: 5.939578 | lrm: 1.00 | dt: 557ms | tok/sec: 941,030 | mfu: 44.9% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 5.880600 | lrm: 1.00 | dt: 552ms | tok/sec: 949,838 | mfu: 45.3% | epoch: 1 | remaining: 297s    
step 00016 (0.9%) | loss: 5.827520 | lrm: 1.00 | dt: 554ms | tok/sec: 946,524 | mfu: 45.1% | epoch: 1 | remaining: 297s    
step 00017 (1.1%) | loss: 5.780444 | lrm: 1.00 | dt: 552ms | tok/sec: 949,207 | mfu: 45.3% | epoch: 1 | remaining: 296s    
step 00018 (1.3%) | loss: 5.735759 | lrm: 1.00 | dt: 551ms | tok/sec: 951,268 | mfu: 45.4% | epoch: 1 | remaining: 296s    
step 00019 (1.5%) | loss: 5.697204 | lrm: 1.00 | dt: 557ms | tok/sec: 941,418 | mfu: 44.9% | epoch: 1 | remaining: 295s    
step 00020 (1.7%) | loss: 5.661242 | lrm: 1.00 | dt: 553ms | tok/sec: 948,494 | mfu: 45.2% | epoch: 1 | remaining: 294s    
step 00021 (1.8%) | loss: 5.625654 | lrm: 1.00 | dt: 555ms | tok/sec: 944,110 | mfu: 45.0% | epoch: 1 | remaining: 294s    
step 00022 (2.0%) | loss: 5.590243 | lrm: 1.00 | dt: 552ms | tok/sec: 949,674 | mfu: 45.3% | epoch: 1 | remaining: 293s    
step 00023 (2.2%) | loss: 5.556711 | lrm: 1.00 | dt: 557ms | tok/sec: 941,875 | mfu: 44.9% | epoch: 1 | remaining: 293s    
step 00024 (2.4%) | loss: 5.525189 | lrm: 1.00 | dt: 551ms | tok/sec: 951,252 | mfu: 45.4% | epoch: 1 | remaining: 292s    
step 00025 (2.6%) | loss: 5.495100 | lrm: 1.00 | dt: 552ms | tok/sec: 949,630 | mfu: 45.3% | epoch: 1 | remaining: 292s    
step 00026 (2.8%) | loss: 5.461974 | lrm: 1.00 | dt: 555ms | tok/sec: 945,046 | mfu: 45.1% | epoch: 1 | remaining: 291s    
step 00027 (3.0%) | loss: 5.432640 | lrm: 1.00 | dt: 549ms | tok/sec: 955,343 | mfu: 45.6% | epoch: 1 | remaining: 291s    
step 00028 (3.1%) | loss: 5.403269 | lrm: 1.00 | dt: 556ms | tok/sec: 943,078 | mfu: 45.0% | epoch: 1 | remaining: 290s    
step 00029 (3.3%) | loss: 5.375993 | lrm: 1.00 | dt: 556ms | tok/sec: 943,294 | mfu: 45.0% | epoch: 1 | remaining: 289s    
step 00030 (3.5%) | loss: 5.347311 | lrm: 1.00 | dt: 555ms | tok/sec: 945,150 | mfu: 45.1% | epoch: 1 | remaining: 289s    
step 00031 (3.7%) | loss: 5.316219 | lrm: 1.00 | dt: 554ms | tok/sec: 946,719 | mfu: 45.1% | epoch: 1 | remaining: 288s    
step 00032 (3.9%) | loss: 5.288230 | lrm: 1.00 | dt: 554ms | tok/sec: 947,073 | mfu: 45.2% | epoch: 1 | remaining: 288s    
step 00033 (4.1%) | loss: 5.257710 | lrm: 1.00 | dt: 557ms | tok/sec: 941,718 | mfu: 44.9% | epoch: 1 | remaining: 287s    
step 00034 (4.2%) | loss: 5.224393 | lrm: 1.00 | dt: 551ms | tok/sec: 951,256 | mfu: 45.4% | epoch: 1 | remaining: 287s    
step 00035 (4.4%) | loss: 5.194595 | lrm: 1.00 | dt: 554ms | tok/sec: 946,914 | mfu: 45.2% | epoch: 1 | remaining: 286s    
step 00036 (4.6%) | loss: 5.168417 | lrm: 1.00 | dt: 554ms | tok/sec: 945,557 | mfu: 45.1% | epoch: 1 | remaining: 286s    
step 00037 (4.8%) | loss: 5.140538 | lrm: 1.00 | dt: 560ms | tok/sec: 937,013 | mfu: 44.7% | epoch: 1 | remaining: 285s    
step 00038 (5.0%) | loss: 5.112947 | lrm: 1.00 | dt: 558ms | tok/sec: 940,095 | mfu: 44.8% | epoch: 1 | remaining: 284s    
step 00039 (5.2%) | loss: 5.080655 | lrm: 1.00 | dt: 552ms | tok/sec: 949,313 | mfu: 45.3% | epoch: 1 | remaining: 284s    
