=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 12747ms | tok/sec: 41,131 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.852970 | lrm: 1.00 | dt: 308ms | tok/sec: 1,700,205 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.454791 | lrm: 1.00 | dt: 310ms | tok/sec: 1,690,855 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.991148 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,064 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.594868 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,166 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.264253 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,835 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.013404 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,281 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.805654 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,104 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.626075 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,954 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.473888 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,075 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.344140 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,376 | mfu: 39.2% | epoch: 1 | remaining: 300s    
