=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 21182ms | tok/sec: 24,751 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.1%) | loss: 8.852940 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,869 | mfu: 25.8% | epoch: 1 | remaining: 300s    
step 00002 (0.1%) | loss: 8.454998 | lrm: 1.00 | dt: 452ms | tok/sec: 1,161,056 | mfu: 28.1% | epoch: 1 | remaining: 300s    
step 00003 (0.1%) | loss: 7.991568 | lrm: 1.00 | dt: 522ms | tok/sec: 1,004,409 | mfu: 24.3% | epoch: 1 | remaining: 300s    
step 00004 (0.2%) | loss: 7.595075 | lrm: 1.00 | dt: 448ms | tok/sec: 1,169,295 | mfu: 28.3% | epoch: 1 | remaining: 300s    
step 00005 (0.2%) | loss: 7.264393 | lrm: 1.00 | dt: 423ms | tok/sec: 1,240,199 | mfu: 30.0% | epoch: 1 | remaining: 300s    
step 00006 (0.3%) | loss: 7.013548 | lrm: 1.00 | dt: 445ms | tok/sec: 1,178,269 | mfu: 28.5% | epoch: 1 | remaining: 300s    
step 00007 (0.4%) | loss: 6.805813 | lrm: 1.00 | dt: 425ms | tok/sec: 1,232,545 | mfu: 29.8% | epoch: 1 | remaining: 300s    
step 00008 (0.4%) | loss: 6.626225 | lrm: 1.00 | dt: 431ms | tok/sec: 1,215,328 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00009 (0.4%) | loss: 6.474013 | lrm: 1.00 | dt: 469ms | tok/sec: 1,117,820 | mfu: 27.0% | epoch: 1 | remaining: 300s    
step 00010 (0.5%) | loss: 6.344251 | lrm: 1.00 | dt: 411ms | tok/sec: 1,277,029 | mfu: 30.9% | epoch: 1 | remaining: 300s    
