=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.327869e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 13518ms | tok/sec: 38,784 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.858482 | lrm: 1.00 | dt: 308ms | tok/sec: 1,703,301 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.422871 | lrm: 1.00 | dt: 308ms | tok/sec: 1,704,727 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.953857 | lrm: 1.00 | dt: 377ms | tok/sec: 1,391,575 | mfu: 32.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.547613 | lrm: 1.00 | dt: 311ms | tok/sec: 1,683,140 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.224102 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,949 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.972201 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,131 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.761153 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,693 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.584418 | lrm: 1.00 | dt: 313ms | tok/sec: 1,674,734 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.435439 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,699 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.312651 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,786 | mfu: 38.3% | epoch: 1 | remaining: 300s    
