=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'LLLL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 14484ms | tok/sec: 36,197 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854721 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,407 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442468 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,362 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971920 | lrm: 1.00 | dt: 379ms | tok/sec: 1,384,857 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578893 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,643 | mfu: 45.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248959 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,674 | mfu: 45.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998205 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,466 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787217 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,633 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607158 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,502 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455370 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,766 | mfu: 43.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325653 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,492 | mfu: 44.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217452 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,272 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.121205 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,029 | mfu: 43.7% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.035495 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,032 | mfu: 44.3% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.963511 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,649 | mfu: 45.1% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.899149 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,860 | mfu: 43.5% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.843287 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,050 | mfu: 44.4% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.789069 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,386 | mfu: 45.0% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.740346 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,683 | mfu: 43.9% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.695086 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,538 | mfu: 44.2% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.653212 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,669 | mfu: 44.8% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.613242 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,382 | mfu: 43.5% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.577905 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,658 | mfu: 44.4% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.541132 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,784 | mfu: 44.7% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.505993 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,077 | mfu: 43.9% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.474059 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,170 | mfu: 44.3% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.443743 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,491 | mfu: 44.6% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.414108 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,508 | mfu: 44.1% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.386881 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,140 | mfu: 44.3% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.358642 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,189 | mfu: 44.0% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.328382 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,091 | mfu: 44.2% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.298849 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,021 | mfu: 44.2% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.271206 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,885 | mfu: 44.2% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.245142 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,274 | mfu: 43.9% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 5.214460 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,126 | mfu: 44.0% | epoch: 1 | remaining: 292s    
step 00035 (2.7%) | loss: 5.189413 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,715 | mfu: 44.3% | epoch: 1 | remaining: 292s    
step 00036 (2.8%) | loss: 5.163340 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,286 | mfu: 44.1% | epoch: 1 | remaining: 291s    
step 00037 (2.9%) | loss: 5.136610 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,763 | mfu: 44.0% | epoch: 1 | remaining: 291s    
step 00038 (3.0%) | loss: 5.109442 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,667 | mfu: 44.1% | epoch: 1 | remaining: 291s    
step 00039 (3.1%) | loss: 5.083225 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,620 | mfu: 44.2% | epoch: 1 | remaining: 290s    
