=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 15674ms | tok/sec: 33,449 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 341ms | tok/sec: 1,535,460 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442314 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,403 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971719 | lrm: 1.00 | dt: 401ms | tok/sec: 1,308,838 | mfu: 31.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578773 | lrm: 1.00 | dt: 310ms | tok/sec: 1,690,852 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248857 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,826 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998097 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,636 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787101 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,922 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607017 | lrm: 1.00 | dt: 314ms | tok/sec: 1,669,549 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455178 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,580 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325410 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,711 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217108 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,374 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120742 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,812 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034888 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,563 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962758 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,579 | mfu: 40.1% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898218 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,417 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.842104 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,708 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.787577 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,540 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.738563 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,554 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.693004 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,050 | mfu: 39.0% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.650649 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,732 | mfu: 39.7% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.610102 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,738 | mfu: 39.5% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.574167 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,050 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.536591 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,831 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.500628 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,815 | mfu: 39.7% | epoch: 1 | remaining: 296s    
step 00025 (1.5%) | loss: 5.467869 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,953 | mfu: 38.9% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.436778 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,386 | mfu: 39.8% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.406283 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,999 | mfu: 39.7% | epoch: 1 | remaining: 295s    
step 00028 (1.8%) | loss: 5.378219 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,169 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00029 (1.9%) | loss: 5.349549 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,191 | mfu: 39.5% | epoch: 1 | remaining: 294s    
step 00030 (2.0%) | loss: 5.318901 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,902 | mfu: 39.4% | epoch: 1 | remaining: 294s    
step 00031 (2.1%) | loss: 5.288722 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,261 | mfu: 39.4% | epoch: 1 | remaining: 293s    
step 00032 (2.2%) | loss: 5.260426 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,522 | mfu: 39.3% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.233789 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,486 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00034 (2.5%) | loss: 5.201984 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,468 | mfu: 39.4% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 5.174911 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,967 | mfu: 39.1% | epoch: 1 | remaining: 292s    
step 00036 (2.7%) | loss: 5.149162 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,231 | mfu: 39.4% | epoch: 1 | remaining: 292s    
step 00037 (2.8%) | loss: 5.123862 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,755 | mfu: 40.0% | epoch: 1 | remaining: 291s    
step 00038 (2.9%) | loss: 5.095952 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,185 | mfu: 39.2% | epoch: 1 | remaining: 291s    
step 00039 (3.0%) | loss: 5.068485 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,132 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00040 (3.1%) | loss: 5.039483 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,216 | mfu: 39.5% | epoch: 1 | remaining: 290s    
step 00041 (3.2%) | loss: 5.012161 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,259 | mfu: 39.2% | epoch: 1 | remaining: 290s    
step 00042 (3.3%) | loss: 4.986140 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,902 | mfu: 39.5% | epoch: 1 | remaining: 290s    
step 00043 (3.4%) | loss: 4.959489 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,651 | mfu: 39.3% | epoch: 1 | remaining: 289s    
step 00044 (3.5%) | loss: 4.932371 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,145 | mfu: 39.5% | epoch: 1 | remaining: 289s    
step 00045 (3.6%) | loss: 4.905408 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,825 | mfu: 39.5% | epoch: 1 | remaining: 289s    
