=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'LLLL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 38622ms | tok/sec: 13,574 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.852977 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,588 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.454844 | lrm: 1.00 | dt: 350ms | tok/sec: 1,497,416 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.991249 | lrm: 1.00 | dt: 419ms | tok/sec: 1,252,590 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.594890 | lrm: 1.00 | dt: 372ms | tok/sec: 1,408,189 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.264282 | lrm: 1.00 | dt: 355ms | tok/sec: 1,475,025 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.013456 | lrm: 1.00 | dt: 372ms | tok/sec: 1,408,352 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.805737 | lrm: 1.00 | dt: 352ms | tok/sec: 1,487,630 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.626181 | lrm: 1.00 | dt: 357ms | tok/sec: 1,468,359 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.474009 | lrm: 1.00 | dt: 376ms | tok/sec: 1,395,482 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.344278 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,278 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.236269 | lrm: 1.00 | dt: 374ms | tok/sec: 1,403,309 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.139568 | lrm: 1.00 | dt: 358ms | tok/sec: 1,466,150 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.053562 | lrm: 1.00 | dt: 394ms | tok/sec: 1,330,143 | mfu: 37.2% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.981064 | lrm: 1.00 | dt: 380ms | tok/sec: 1,377,903 | mfu: 38.5% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 5.915831 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,989 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.860558 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,625 | mfu: 42.4% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.807221 | lrm: 1.00 | dt: 365ms | tok/sec: 1,434,782 | mfu: 40.1% | epoch: 1 | remaining: 297s    
