=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'LLLL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 15958ms | tok/sec: 32,854 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854721 | lrm: 1.00 | dt: 356ms | tok/sec: 1,474,755 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442466 | lrm: 1.00 | dt: 358ms | tok/sec: 1,465,708 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971917 | lrm: 1.00 | dt: 435ms | tok/sec: 1,205,558 | mfu: 33.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578911 | lrm: 1.00 | dt: 379ms | tok/sec: 1,384,821 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248979 | lrm: 1.00 | dt: 367ms | tok/sec: 1,430,487 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998224 | lrm: 1.00 | dt: 370ms | tok/sec: 1,415,399 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787242 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,163 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607176 | lrm: 1.00 | dt: 367ms | tok/sec: 1,427,737 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455387 | lrm: 1.00 | dt: 374ms | tok/sec: 1,401,519 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325668 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,210 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217466 | lrm: 1.00 | dt: 368ms | tok/sec: 1,424,993 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.121212 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,359 | mfu: 41.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.035479 | lrm: 1.00 | dt: 382ms | tok/sec: 1,372,641 | mfu: 38.4% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.963493 | lrm: 1.00 | dt: 378ms | tok/sec: 1,385,608 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.899192 | lrm: 1.00 | dt: 374ms | tok/sec: 1,400,447 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.843373 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,157 | mfu: 43.3% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.789146 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,045 | mfu: 40.4% | epoch: 1 | remaining: 297s    
step 00018 (0.9%) | loss: 5.740432 | lrm: 1.00 | dt: 375ms | tok/sec: 1,399,508 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00019 (1.0%) | loss: 5.695201 | lrm: 1.00 | dt: 357ms | tok/sec: 1,467,270 | mfu: 41.0% | epoch: 1 | remaining: 297s    
step 00020 (1.1%) | loss: 5.653313 | lrm: 1.00 | dt: 364ms | tok/sec: 1,441,919 | mfu: 40.3% | epoch: 1 | remaining: 296s    
step 00021 (1.2%) | loss: 5.613366 | lrm: 1.00 | dt: 341ms | tok/sec: 1,535,552 | mfu: 43.0% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.578078 | lrm: 1.00 | dt: 365ms | tok/sec: 1,437,494 | mfu: 40.2% | epoch: 1 | remaining: 296s    
step 00023 (1.5%) | loss: 5.541310 | lrm: 1.00 | dt: 352ms | tok/sec: 1,489,711 | mfu: 41.7% | epoch: 1 | remaining: 295s    
step 00024 (1.6%) | loss: 5.506265 | lrm: 1.00 | dt: 362ms | tok/sec: 1,446,995 | mfu: 40.5% | epoch: 1 | remaining: 295s    
step 00025 (1.7%) | loss: 5.474503 | lrm: 1.00 | dt: 338ms | tok/sec: 1,553,014 | mfu: 43.4% | epoch: 1 | remaining: 295s    
step 00026 (1.8%) | loss: 5.444163 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,585 | mfu: 45.5% | epoch: 1 | remaining: 294s    
step 00027 (1.9%) | loss: 5.414508 | lrm: 1.00 | dt: 361ms | tok/sec: 1,452,799 | mfu: 40.6% | epoch: 1 | remaining: 294s    
step 00028 (2.0%) | loss: 5.387286 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,352 | mfu: 45.7% | epoch: 1 | remaining: 294s    
step 00029 (2.1%) | loss: 5.358926 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,838 | mfu: 42.4% | epoch: 1 | remaining: 293s    
step 00030 (2.3%) | loss: 5.328610 | lrm: 1.00 | dt: 338ms | tok/sec: 1,550,447 | mfu: 43.4% | epoch: 1 | remaining: 293s    
step 00031 (2.4%) | loss: 5.299085 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,736 | mfu: 43.9% | epoch: 1 | remaining: 293s    
step 00032 (2.5%) | loss: 5.271443 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,849 | mfu: 44.4% | epoch: 1 | remaining: 292s    
step 00033 (2.6%) | loss: 5.245432 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,482 | mfu: 43.9% | epoch: 1 | remaining: 292s    
step 00034 (2.7%) | loss: 5.214837 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,714 | mfu: 45.1% | epoch: 1 | remaining: 292s    
step 00035 (2.8%) | loss: 5.190110 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,828 | mfu: 42.5% | epoch: 1 | remaining: 291s    
step 00036 (2.9%) | loss: 5.164310 | lrm: 1.00 | dt: 354ms | tok/sec: 1,480,544 | mfu: 41.4% | epoch: 1 | remaining: 291s    
step 00037 (3.0%) | loss: 5.137578 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,984 | mfu: 43.9% | epoch: 1 | remaining: 291s    
step 00038 (3.2%) | loss: 5.110257 | lrm: 1.00 | dt: 341ms | tok/sec: 1,535,777 | mfu: 43.0% | epoch: 1 | remaining: 290s    
step 00039 (3.3%) | loss: 5.083869 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,105 | mfu: 43.9% | epoch: 1 | remaining: 290s    
step 00040 (3.4%) | loss: 5.055661 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,477 | mfu: 45.5% | epoch: 1 | remaining: 290s    
step 00041 (3.5%) | loss: 5.029752 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,516 | mfu: 43.0% | epoch: 1 | remaining: 289s    
step 00042 (3.6%) | loss: 5.004018 | lrm: 1.00 | dt: 364ms | tok/sec: 1,441,659 | mfu: 40.3% | epoch: 1 | remaining: 289s    
step 00043 (3.7%) | loss: 4.976291 | lrm: 1.00 | dt: 342ms | tok/sec: 1,532,919 | mfu: 42.9% | epoch: 1 | remaining: 289s    
step 00044 (3.8%) | loss: 4.948912 | lrm: 1.00 | dt: 384ms | tok/sec: 1,366,513 | mfu: 38.2% | epoch: 1 | remaining: 288s    
step 00045 (4.0%) | loss: 4.921693 | lrm: 1.00 | dt: 341ms | tok/sec: 1,539,085 | mfu: 43.1% | epoch: 1 | remaining: 288s    
step 00046 (4.1%) | loss: 4.894061 | lrm: 1.00 | dt: 342ms | tok/sec: 1,534,108 | mfu: 42.9% | epoch: 1 | remaining: 287s    
step 00047 (4.2%) | loss: 4.859276 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,073 | mfu: 42.8% | epoch: 1 | remaining: 287s    
step 00048 (4.3%) | loss: 4.838218 | lrm: 1.00 | dt: 348ms | tok/sec: 1,507,415 | mfu: 42.2% | epoch: 1 | remaining: 287s    
step 00049 (4.4%) | loss: 4.810415 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,680 | mfu: 45.4% | epoch: 1 | remaining: 286s    
step 00050 (4.5%) | loss: 4.782182 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,223 | mfu: 45.2% | epoch: 1 | remaining: 286s    
step 00051 (4.6%) | loss: 4.757977 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,927 | mfu: 43.3% | epoch: 1 | remaining: 286s    
step 00052 (4.7%) | loss: 4.731845 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,728 | mfu: 43.5% | epoch: 1 | remaining: 285s    
step 00053 (4.9%) | loss: 4.705990 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,990 | mfu: 43.9% | epoch: 1 | remaining: 285s    
step 00054 (5.0%) | loss: 4.680295 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,338 | mfu: 44.5% | epoch: 1 | remaining: 285s    
step 00055 (5.1%) | loss: 4.653529 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,008 | mfu: 43.2% | epoch: 1 | remaining: 284s    
step 00056 (5.2%) | loss: 4.630710 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,252 | mfu: 43.7% | epoch: 1 | remaining: 284s    
step 00057 (5.3%) | loss: 4.607720 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,256 | mfu: 44.3% | epoch: 1 | remaining: 284s    
step 00058 (5.4%) | loss: 4.578936 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,307 | mfu: 43.9% | epoch: 1 | remaining: 283s    
step 00059 (5.5%) | loss: 4.555312 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,061 | mfu: 44.3% | epoch: 1 | remaining: 283s    
step 00060 (5.6%) | loss: 4.529099 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,090 | mfu: 45.4% | epoch: 1 | remaining: 283s    
step 00061 (5.7%) | loss: 4.500709 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,848 | mfu: 41.9% | epoch: 1 | remaining: 282s    
step 00062 (5.9%) | loss: 4.477290 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,537 | mfu: 44.0% | epoch: 1 | remaining: 282s    
step 00063 (6.0%) | loss: 4.451376 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,312 | mfu: 44.2% | epoch: 1 | remaining: 282s    
step 00064 (6.1%) | loss: 4.426506 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,458 | mfu: 44.9% | epoch: 1 | remaining: 281s    
step 00065 (6.2%) | loss: 4.398785 | lrm: 1.00 | dt: 335ms | tok/sec: 1,567,313 | mfu: 43.8% | epoch: 1 | remaining: 281s    
step 00066 (6.3%) | loss: 4.375492 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,412 | mfu: 43.7% | epoch: 1 | remaining: 281s    
step 00067 (6.4%) | loss: 4.354214 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,745 | mfu: 43.9% | epoch: 1 | remaining: 280s    
step 00068 (6.5%) | loss: 4.333533 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,204 | mfu: 43.2% | epoch: 1 | remaining: 280s    
step 00069 (6.6%) | loss: 4.311889 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,895 | mfu: 45.0% | epoch: 1 | remaining: 280s    
step 00070 (6.8%) | loss: 4.290039 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,636 | mfu: 44.1% | epoch: 1 | remaining: 279s    
step 00071 (6.9%) | loss: 4.272800 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,550 | mfu: 44.2% | epoch: 1 | remaining: 279s    
step 00072 (7.0%) | loss: 4.248304 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,350 | mfu: 43.9% | epoch: 1 | remaining: 279s    
step 00073 (7.1%) | loss: 4.221785 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,864 | mfu: 44.8% | epoch: 1 | remaining: 278s    
step 00074 (7.2%) | loss: 4.197431 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,877 | mfu: 45.0% | epoch: 1 | remaining: 278s    
step 00075 (7.3%) | loss: 4.179265 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,753 | mfu: 44.3% | epoch: 1 | remaining: 278s    
step 00076 (7.4%) | loss: 4.160362 | lrm: 1.00 | dt: 377ms | tok/sec: 1,389,514 | mfu: 38.9% | epoch: 1 | remaining: 277s    
step 00077 (7.5%) | loss: 4.143473 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,131 | mfu: 44.9% | epoch: 1 | remaining: 277s    
step 00078 (7.6%) | loss: 4.120437 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,936 | mfu: 43.2% | epoch: 1 | remaining: 277s    
step 00079 (7.8%) | loss: 4.100346 | lrm: 1.00 | dt: 343ms | tok/sec: 1,527,453 | mfu: 42.7% | epoch: 1 | remaining: 276s    
step 00080 (7.9%) | loss: 4.079146 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,063 | mfu: 45.3% | epoch: 1 | remaining: 276s    
step 00081 (8.0%) | loss: 4.058144 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,278 | mfu: 44.8% | epoch: 1 | remaining: 276s    
step 00082 (8.1%) | loss: 4.039579 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,451 | mfu: 44.4% | epoch: 1 | remaining: 275s    
step 00083 (8.2%) | loss: 4.021616 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,446 | mfu: 45.4% | epoch: 1 | remaining: 275s    
step 00084 (8.3%) | loss: 4.004437 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,368 | mfu: 42.4% | epoch: 1 | remaining: 275s    
step 00085 (8.4%) | loss: 3.991738 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,049 | mfu: 40.8% | epoch: 1 | remaining: 274s    
step 00086 (8.5%) | loss: 3.975932 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,681 | mfu: 42.6% | epoch: 1 | remaining: 274s    
step 00087 (8.7%) | loss: 3.960547 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,916 | mfu: 43.8% | epoch: 1 | remaining: 274s    
step 00088 (8.8%) | loss: 3.939844 | lrm: 1.00 | dt: 368ms | tok/sec: 1,424,797 | mfu: 39.9% | epoch: 1 | remaining: 273s    
step 00089 (8.9%) | loss: 3.920146 | lrm: 1.00 | dt: 345ms | tok/sec: 1,517,710 | mfu: 42.5% | epoch: 1 | remaining: 273s    
step 00090 (9.0%) | loss: 3.908453 | lrm: 1.00 | dt: 347ms | tok/sec: 1,510,503 | mfu: 42.3% | epoch: 1 | remaining: 273s    
step 00091 (9.1%) | loss: 3.894409 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,525 | mfu: 43.8% | epoch: 1 | remaining: 272s    
