=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 12349ms | tok/sec: 42,457 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.877728 | lrm: 1.00 | dt: 304ms | tok/sec: 1,722,172 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.434632 | lrm: 1.00 | dt: 307ms | tok/sec: 1,710,037 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.956590 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,644 | mfu: 34.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.556483 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,054 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.231686 | lrm: 1.00 | dt: 308ms | tok/sec: 1,702,370 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.983731 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,859 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.773875 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,340 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.595732 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,479 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.445727 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,832 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.317390 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,729 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.210363 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,856 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.115134 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,469 | mfu: 39.8% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.031043 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,129 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.961450 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,927 | mfu: 40.2% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.896800 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,928 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.840280 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,324 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.785468 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,458 | mfu: 40.0% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 5.736505 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,502 | mfu: 39.7% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.689284 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,244 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.645624 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,101 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.604443 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,985 | mfu: 40.0% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.568098 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,466 | mfu: 39.2% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.528571 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,811 | mfu: 39.4% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.490023 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,660 | mfu: 39.6% | epoch: 1 | remaining: 296s    
step 00025 (1.5%) | loss: 5.454489 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,165 | mfu: 39.4% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.421046 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,269 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.388583 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,896 | mfu: 39.8% | epoch: 1 | remaining: 295s    
step 00028 (1.8%) | loss: 5.359050 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,733 | mfu: 39.4% | epoch: 1 | remaining: 294s    
step 00029 (1.9%) | loss: 5.329548 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,207 | mfu: 39.3% | epoch: 1 | remaining: 294s    
step 00030 (2.0%) | loss: 5.298160 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,449 | mfu: 40.0% | epoch: 1 | remaining: 294s    
step 00031 (2.1%) | loss: 5.267002 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,267 | mfu: 39.5% | epoch: 1 | remaining: 293s    
step 00032 (2.2%) | loss: 5.237493 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,540 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00033 (2.3%) | loss: 5.209825 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,991 | mfu: 40.0% | epoch: 1 | remaining: 293s    
step 00034 (2.5%) | loss: 5.176689 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,233 | mfu: 39.7% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 5.147895 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,573 | mfu: 39.3% | epoch: 1 | remaining: 292s    
