=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'LLLL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 36567ms | tok/sec: 14,337 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.852977 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,736 | mfu: 46.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.454846 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,652 | mfu: 45.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.991251 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,208 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.594900 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,862 | mfu: 45.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.264293 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,447 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.013470 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,276 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.805756 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,070 | mfu: 44.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.626201 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,055 | mfu: 45.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.474026 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,396 | mfu: 43.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.344295 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,225 | mfu: 44.3% | epoch: 1 | remaining: 300s    
