=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 84,935,808
  scalars                 : 24
  total                   : 135,267,480
Estimated FLOPs per token: 6.889213e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011376 | lrm: 1.00 | dt: 19176ms | tok/sec: 27,341 | mfu: 1.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.802981 | lrm: 1.00 | dt: 779ms | tok/sec: 673,056 | mfu: 46.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.419413 | lrm: 1.00 | dt: 813ms | tok/sec: 644,818 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.950961 | lrm: 1.00 | dt: 810ms | tok/sec: 647,318 | mfu: 45.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.571923 | lrm: 1.00 | dt: 803ms | tok/sec: 652,855 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.239481 | lrm: 1.00 | dt: 801ms | tok/sec: 654,919 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.986825 | lrm: 1.00 | dt: 798ms | tok/sec: 657,333 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.773689 | lrm: 1.00 | dt: 802ms | tok/sec: 653,929 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.590605 | lrm: 1.00 | dt: 801ms | tok/sec: 654,411 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.434677 | lrm: 1.00 | dt: 802ms | tok/sec: 653,957 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.296991 | lrm: 1.00 | dt: 800ms | tok/sec: 655,422 | mfu: 45.6% | epoch: 1 | remaining: 300s    
