=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 100279ms | tok/sec: 5,228 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.852971 | lrm: 1.00 | dt: 458ms | tok/sec: 1,144,382 | mfu: 27.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.454788 | lrm: 1.00 | dt: 458ms | tok/sec: 1,145,220 | mfu: 27.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.991143 | lrm: 1.00 | dt: 516ms | tok/sec: 1,016,424 | mfu: 24.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.594864 | lrm: 1.00 | dt: 433ms | tok/sec: 1,210,218 | mfu: 29.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.264246 | lrm: 1.00 | dt: 440ms | tok/sec: 1,191,091 | mfu: 28.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.013400 | lrm: 1.00 | dt: 465ms | tok/sec: 1,128,374 | mfu: 27.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.805659 | lrm: 1.00 | dt: 449ms | tok/sec: 1,166,382 | mfu: 28.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.626090 | lrm: 1.00 | dt: 453ms | tok/sec: 1,156,588 | mfu: 27.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.473906 | lrm: 1.00 | dt: 484ms | tok/sec: 1,083,653 | mfu: 26.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.344158 | lrm: 1.00 | dt: 449ms | tok/sec: 1,168,250 | mfu: 28.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.236120 | lrm: 1.00 | dt: 461ms | tok/sec: 1,137,317 | mfu: 27.5% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.139390 | lrm: 1.00 | dt: 439ms | tok/sec: 1,192,926 | mfu: 28.8% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.053347 | lrm: 1.00 | dt: 481ms | tok/sec: 1,089,946 | mfu: 26.3% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 5.980801 | lrm: 1.00 | dt: 472ms | tok/sec: 1,109,717 | mfu: 26.8% | epoch: 1 | remaining: 298s    
step 00015 (0.6%) | loss: 5.915493 | lrm: 1.00 | dt: 457ms | tok/sec: 1,147,903 | mfu: 27.7% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.860127 | lrm: 1.00 | dt: 429ms | tok/sec: 1,220,909 | mfu: 29.5% | epoch: 1 | remaining: 297s    
step 00017 (0.9%) | loss: 5.806701 | lrm: 1.00 | dt: 451ms | tok/sec: 1,162,458 | mfu: 28.1% | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 5.759276 | lrm: 1.00 | dt: 449ms | tok/sec: 1,168,557 | mfu: 28.2% | epoch: 1 | remaining: 296s    
