=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 12497ms | tok/sec: 41,954 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.880831 | lrm: 1.00 | dt: 310ms | tok/sec: 1,691,846 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.417973 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,172 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.947058 | lrm: 1.00 | dt: 344ms | tok/sec: 1,524,226 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.540861 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,426 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.220858 | lrm: 1.00 | dt: 311ms | tok/sec: 1,688,255 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.970276 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,666 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.760177 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,118 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.585668 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,570 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.442058 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,333 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.322833 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,616 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.216479 | lrm: 1.00 | dt: 315ms | tok/sec: 1,666,063 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.119342 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,673 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.032773 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,614 | mfu: 39.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.960083 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,183 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.894224 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,820 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.835536 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,477 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.778023 | lrm: 1.00 | dt: 356ms | tok/sec: 1,471,321 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.726334 | lrm: 1.00 | dt: 311ms | tok/sec: 1,687,195 | mfu: 40.8% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.677530 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,876 | mfu: 39.9% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.631436 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,265 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.586036 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,491 | mfu: 39.9% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.545434 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,017 | mfu: 40.2% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.503450 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,603 | mfu: 39.2% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.462297 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,841 | mfu: 39.6% | epoch: 1 | remaining: 296s    
step 00025 (1.5%) | loss: 5.422801 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,269 | mfu: 40.2% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.385667 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,533 | mfu: 39.3% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.349824 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,513 | mfu: 39.4% | epoch: 1 | remaining: 295s    
