=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.327869e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 15397ms | tok/sec: 34,050 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.852970 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,422 | mfu: 34.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.454774 | lrm: 1.00 | dt: 359ms | tok/sec: 1,458,585 | mfu: 34.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.991123 | lrm: 1.00 | dt: 433ms | tok/sec: 1,211,083 | mfu: 28.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.594887 | lrm: 1.00 | dt: 362ms | tok/sec: 1,447,308 | mfu: 34.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.264258 | lrm: 1.00 | dt: 367ms | tok/sec: 1,430,222 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.013407 | lrm: 1.00 | dt: 365ms | tok/sec: 1,435,029 | mfu: 33.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.805657 | lrm: 1.00 | dt: 356ms | tok/sec: 1,471,374 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.626075 | lrm: 1.00 | dt: 360ms | tok/sec: 1,456,577 | mfu: 34.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.473887 | lrm: 1.00 | dt: 379ms | tok/sec: 1,382,077 | mfu: 32.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.344139 | lrm: 1.00 | dt: 356ms | tok/sec: 1,470,972 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.236094 | lrm: 1.00 | dt: 375ms | tok/sec: 1,398,447 | mfu: 32.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.139356 | lrm: 1.00 | dt: 350ms | tok/sec: 1,498,767 | mfu: 35.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.053302 | lrm: 1.00 | dt: 382ms | tok/sec: 1,371,250 | mfu: 32.3% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.980743 | lrm: 1.00 | dt: 380ms | tok/sec: 1,380,078 | mfu: 32.5% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.915417 | lrm: 1.00 | dt: 379ms | tok/sec: 1,381,586 | mfu: 32.5% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.860026 | lrm: 1.00 | dt: 340ms | tok/sec: 1,540,683 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.806574 | lrm: 1.00 | dt: 361ms | tok/sec: 1,450,376 | mfu: 34.1% | epoch: 1 | remaining: 297s    
step 00018 (0.9%) | loss: 5.759118 | lrm: 1.00 | dt: 373ms | tok/sec: 1,403,865 | mfu: 33.0% | epoch: 1 | remaining: 297s    
step 00019 (1.0%) | loss: 5.715203 | lrm: 1.00 | dt: 366ms | tok/sec: 1,431,579 | mfu: 33.7% | epoch: 1 | remaining: 297s    
step 00020 (1.1%) | loss: 5.675297 | lrm: 1.00 | dt: 363ms | tok/sec: 1,443,803 | mfu: 34.0% | epoch: 1 | remaining: 296s    
step 00021 (1.2%) | loss: 5.638454 | lrm: 1.00 | dt: 356ms | tok/sec: 1,472,268 | mfu: 34.6% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.606739 | lrm: 1.00 | dt: 365ms | tok/sec: 1,436,112 | mfu: 33.8% | epoch: 1 | remaining: 296s    
step 00023 (1.5%) | loss: 5.574403 | lrm: 1.00 | dt: 356ms | tok/sec: 1,474,338 | mfu: 34.7% | epoch: 1 | remaining: 295s    
step 00024 (1.6%) | loss: 5.543901 | lrm: 1.00 | dt: 364ms | tok/sec: 1,438,593 | mfu: 33.8% | epoch: 1 | remaining: 295s    
step 00025 (1.7%) | loss: 5.517052 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,910 | mfu: 36.9% | epoch: 1 | remaining: 295s    
step 00026 (1.8%) | loss: 5.492496 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,415 | mfu: 38.7% | epoch: 1 | remaining: 294s    
