=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SLLL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.642442e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 14530ms | tok/sec: 36,084 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.858544 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,462 | mfu: 44.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.423167 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,397 | mfu: 43.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.953921 | lrm: 1.00 | dt: 365ms | tok/sec: 1,437,510 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.547695 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,498 | mfu: 43.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.224144 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,525 | mfu: 43.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.972273 | lrm: 1.00 | dt: 339ms | tok/sec: 1,546,673 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.761191 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,381 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.584450 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,885 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.436013 | lrm: 1.00 | dt: 337ms | tok/sec: 1,556,176 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.314016 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,430 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.210902 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,134 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.114906 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,231 | mfu: 41.8% | epoch: 1 | remaining: 299s    
