=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 84,935,808
  scalars                 : 24
  total                   : 135,267,480
Estimated FLOPs per token: 6.889213e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011376 | lrm: 1.00 | dt: 16754ms | tok/sec: 31,293 | mfu: 2.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.803378 | lrm: 1.00 | dt: 781ms | tok/sec: 671,141 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.383352 | lrm: 1.00 | dt: 815ms | tok/sec: 643,314 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.900372 | lrm: 1.00 | dt: 814ms | tok/sec: 643,810 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.521913 | lrm: 1.00 | dt: 815ms | tok/sec: 643,374 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.190228 | lrm: 1.00 | dt: 806ms | tok/sec: 650,479 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.946534 | lrm: 1.00 | dt: 806ms | tok/sec: 650,098 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.736869 | lrm: 1.00 | dt: 811ms | tok/sec: 646,281 | mfu: 45.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.557074 | lrm: 1.00 | dt: 812ms | tok/sec: 645,530 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.406194 | lrm: 1.00 | dt: 816ms | tok/sec: 642,722 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.273900 | lrm: 1.00 | dt: 806ms | tok/sec: 650,234 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.165399 | lrm: 1.00 | dt: 813ms | tok/sec: 644,975 | mfu: 44.9% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.069731 | lrm: 1.00 | dt: 805ms | tok/sec: 651,331 | mfu: 45.3% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 5.986997 | lrm: 1.00 | dt: 815ms | tok/sec: 643,142 | mfu: 44.8% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 5.913226 | lrm: 1.00 | dt: 809ms | tok/sec: 647,742 | mfu: 45.1% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 5.851818 | lrm: 1.00 | dt: 813ms | tok/sec: 645,056 | mfu: 44.9% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 5.799409 | lrm: 1.00 | dt: 807ms | tok/sec: 649,678 | mfu: 45.2% | epoch: 1 | remaining: 295s    
step 00017 (1.6%) | loss: 5.745692 | lrm: 1.00 | dt: 811ms | tok/sec: 646,387 | mfu: 45.0% | epoch: 1 | remaining: 294s    
step 00018 (1.9%) | loss: 5.699082 | lrm: 1.00 | dt: 810ms | tok/sec: 646,889 | mfu: 45.0% | epoch: 1 | remaining: 294s    
step 00019 (2.2%) | loss: 5.657142 | lrm: 1.00 | dt: 811ms | tok/sec: 646,190 | mfu: 45.0% | epoch: 1 | remaining: 293s    
step 00020 (2.4%) | loss: 5.616919 | lrm: 1.00 | dt: 809ms | tok/sec: 648,049 | mfu: 45.1% | epoch: 1 | remaining: 292s    
step 00021 (2.7%) | loss: 5.578048 | lrm: 1.00 | dt: 811ms | tok/sec: 646,647 | mfu: 45.0% | epoch: 1 | remaining: 291s    
step 00022 (3.0%) | loss: 5.546272 | lrm: 1.00 | dt: 810ms | tok/sec: 647,474 | mfu: 45.1% | epoch: 1 | remaining: 290s    
step 00023 (3.2%) | loss: 5.511508 | lrm: 1.00 | dt: 810ms | tok/sec: 647,291 | mfu: 45.1% | epoch: 1 | remaining: 289s    
step 00024 (3.5%) | loss: 5.480363 | lrm: 1.00 | dt: 808ms | tok/sec: 648,847 | mfu: 45.2% | epoch: 1 | remaining: 289s    
step 00025 (3.8%) | loss: 5.449112 | lrm: 1.00 | dt: 812ms | tok/sec: 645,566 | mfu: 44.9% | epoch: 1 | remaining: 288s    
step 00026 (4.1%) | loss: 5.421527 | lrm: 1.00 | dt: 812ms | tok/sec: 645,473 | mfu: 44.9% | epoch: 1 | remaining: 287s    
step 00027 (4.3%) | loss: 5.395071 | lrm: 1.00 | dt: 808ms | tok/sec: 648,767 | mfu: 45.2% | epoch: 1 | remaining: 286s    
step 00028 (4.6%) | loss: 5.370150 | lrm: 1.00 | dt: 815ms | tok/sec: 642,941 | mfu: 44.8% | epoch: 1 | remaining: 285s    
step 00029 (4.9%) | loss: 5.344789 | lrm: 1.00 | dt: 806ms | tok/sec: 650,089 | mfu: 45.3% | epoch: 1 | remaining: 285s    
step 00030 (5.1%) | loss: 5.314812 | lrm: 1.00 | dt: 816ms | tok/sec: 642,764 | mfu: 44.8% | epoch: 1 | remaining: 284s    
step 00031 (5.4%) | loss: 5.290187 | lrm: 1.00 | dt: 808ms | tok/sec: 648,667 | mfu: 45.2% | epoch: 1 | remaining: 283s    
step 00032 (5.7%) | loss: 5.263870 | lrm: 1.00 | dt: 812ms | tok/sec: 645,711 | mfu: 45.0% | epoch: 1 | remaining: 282s    
step 00033 (5.9%) | loss: 5.244543 | lrm: 1.00 | dt: 808ms | tok/sec: 649,149 | mfu: 45.2% | epoch: 1 | remaining: 281s    
step 00034 (6.2%) | loss: 5.217453 | lrm: 1.00 | dt: 811ms | tok/sec: 646,280 | mfu: 45.0% | epoch: 1 | remaining: 281s    
step 00035 (6.5%) | loss: 5.192293 | lrm: 1.00 | dt: 809ms | tok/sec: 648,345 | mfu: 45.1% | epoch: 1 | remaining: 280s    
step 00036 (6.8%) | loss: 5.166290 | lrm: 1.00 | dt: 815ms | tok/sec: 643,258 | mfu: 44.8% | epoch: 1 | remaining: 279s    
step 00037 (7.0%) | loss: 5.139694 | lrm: 1.00 | dt: 814ms | tok/sec: 644,059 | mfu: 44.8% | epoch: 1 | remaining: 278s    
step 00038 (7.3%) | loss: 5.115249 | lrm: 1.00 | dt: 808ms | tok/sec: 648,690 | mfu: 45.2% | epoch: 1 | remaining: 277s    
step 00039 (7.6%) | loss: 5.090459 | lrm: 1.00 | dt: 814ms | tok/sec: 643,755 | mfu: 44.8% | epoch: 1 | remaining: 276s    
step 00040 (7.8%) | loss: 5.066237 | lrm: 1.00 | dt: 812ms | tok/sec: 646,036 | mfu: 45.0% | epoch: 1 | remaining: 276s    
step 00041 (8.1%) | loss: 5.041565 | lrm: 1.00 | dt: 811ms | tok/sec: 646,664 | mfu: 45.0% | epoch: 1 | remaining: 275s    
step 00042 (8.4%) | loss: 5.017121 | lrm: 1.00 | dt: 816ms | tok/sec: 642,510 | mfu: 44.7% | epoch: 1 | remaining: 274s    
step 00043 (8.7%) | loss: 4.992435 | lrm: 1.00 | dt: 809ms | tok/sec: 648,168 | mfu: 45.1% | epoch: 1 | remaining: 273s    
step 00044 (8.9%) | loss: 4.964131 | lrm: 1.00 | dt: 813ms | tok/sec: 645,056 | mfu: 44.9% | epoch: 1 | remaining: 272s    
step 00045 (9.2%) | loss: 4.939125 | lrm: 1.00 | dt: 811ms | tok/sec: 646,170 | mfu: 45.0% | epoch: 1 | remaining: 272s    
step 00046 (9.5%) | loss: 4.910838 | lrm: 1.00 | dt: 809ms | tok/sec: 647,723 | mfu: 45.1% | epoch: 1 | remaining: 271s    
step 00047 (9.7%) | loss: 4.878666 | lrm: 1.00 | dt: 816ms | tok/sec: 642,615 | mfu: 44.7% | epoch: 1 | remaining: 270s    
step 00048 (10.0%) | loss: 4.858240 | lrm: 1.00 | dt: 810ms | tok/sec: 647,507 | mfu: 45.1% | epoch: 1 | remaining: 269s    
step 00049 (10.3%) | loss: 4.827982 | lrm: 1.00 | dt: 813ms | tok/sec: 645,121 | mfu: 44.9% | epoch: 1 | remaining: 268s    
step 00050 (10.5%) | loss: 4.802950 | lrm: 1.00 | dt: 808ms | tok/sec: 648,985 | mfu: 45.2% | epoch: 1 | remaining: 268s    
step 00051 (10.8%) | loss: 4.782369 | lrm: 1.00 | dt: 812ms | tok/sec: 645,362 | mfu: 44.9% | epoch: 1 | remaining: 267s    
step 00052 (11.1%) | loss: 4.758011 | lrm: 1.00 | dt: 814ms | tok/sec: 643,983 | mfu: 44.8% | epoch: 1 | remaining: 266s    
step 00053 (11.4%) | loss: 4.733158 | lrm: 1.00 | dt: 809ms | tok/sec: 647,858 | mfu: 45.1% | epoch: 1 | remaining: 265s    
step 00054 (11.6%) | loss: 4.708715 | lrm: 1.00 | dt: 814ms | tok/sec: 644,134 | mfu: 44.8% | epoch: 1 | remaining: 264s    
step 00055 (11.9%) | loss: 4.677562 | lrm: 1.00 | dt: 813ms | tok/sec: 645,175 | mfu: 44.9% | epoch: 1 | remaining: 263s    
step 00056 (12.2%) | loss: 4.654879 | lrm: 1.00 | dt: 809ms | tok/sec: 648,183 | mfu: 45.1% | epoch: 1 | remaining: 263s    
step 00057 (12.4%) | loss: 4.633004 | lrm: 1.00 | dt: 816ms | tok/sec: 642,286 | mfu: 44.7% | epoch: 1 | remaining: 262s    
step 00058 (12.7%) | loss: 4.602895 | lrm: 1.00 | dt: 805ms | tok/sec: 651,141 | mfu: 45.3% | epoch: 1 | remaining: 261s    
step 00059 (13.0%) | loss: 4.580801 | lrm: 1.00 | dt: 816ms | tok/sec: 642,569 | mfu: 44.7% | epoch: 1 | remaining: 260s    
step 00060 (13.2%) | loss: 4.554734 | lrm: 1.00 | dt: 810ms | tok/sec: 647,207 | mfu: 45.1% | epoch: 1 | remaining: 259s    
step 00061 (13.5%) | loss: 4.524425 | lrm: 1.00 | dt: 811ms | tok/sec: 646,637 | mfu: 45.0% | epoch: 1 | remaining: 259s    
step 00062 (13.8%) | loss: 4.504921 | lrm: 1.00 | dt: 813ms | tok/sec: 644,701 | mfu: 44.9% | epoch: 1 | remaining: 258s    
step 00063 (14.1%) | loss: 4.481123 | lrm: 1.00 | dt: 810ms | tok/sec: 647,402 | mfu: 45.1% | epoch: 1 | remaining: 257s    
