=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 12,582,912
  lm_head                 : 3,145,728
  transformer_matrices    : 14,156,160
  scalars                 : 16
  total                   : 33,030,544
Estimated FLOPs per token: 1.509972e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011126 | lrm: 1.00 | dt: 18752ms | tok/sec: 27,958 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.150718 | lrm: 1.00 | dt: 291ms | tok/sec: 1,803,211 | mfu: 27.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.955331 | lrm: 1.00 | dt: 280ms | tok/sec: 1,869,572 | mfu: 28.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.591185 | lrm: 1.00 | dt: 359ms | tok/sec: 1,458,621 | mfu: 22.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.265130 | lrm: 1.00 | dt: 274ms | tok/sec: 1,914,294 | mfu: 29.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.985623 | lrm: 1.00 | dt: 273ms | tok/sec: 1,923,420 | mfu: 29.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.762624 | lrm: 1.00 | dt: 295ms | tok/sec: 1,774,890 | mfu: 27.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.514007 | lrm: 1.00 | dt: 267ms | tok/sec: 1,966,973 | mfu: 30.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.293085 | lrm: 1.00 | dt: 281ms | tok/sec: 1,866,651 | mfu: 28.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.096499 | lrm: 1.00 | dt: 289ms | tok/sec: 1,817,119 | mfu: 27.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.922887 | lrm: 1.00 | dt: 263ms | tok/sec: 1,990,759 | mfu: 30.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.773110 | lrm: 1.00 | dt: 275ms | tok/sec: 1,903,598 | mfu: 29.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.637425 | lrm: 1.00 | dt: 260ms | tok/sec: 2,013,707 | mfu: 30.7% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.513104 | lrm: 1.00 | dt: 283ms | tok/sec: 1,851,134 | mfu: 28.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 6.406848 | lrm: 1.00 | dt: 281ms | tok/sec: 1,864,101 | mfu: 28.4% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 6.310204 | lrm: 1.00 | dt: 282ms | tok/sec: 1,862,259 | mfu: 28.4% | epoch: 1 | remaining: 299s    
step 00016 (0.5%) | loss: 6.222543 | lrm: 1.00 | dt: 241ms | tok/sec: 2,176,205 | mfu: 33.2% | epoch: 1 | remaining: 298s    
step 00017 (0.5%) | loss: 6.139510 | lrm: 1.00 | dt: 273ms | tok/sec: 1,922,560 | mfu: 29.3% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 6.065202 | lrm: 1.00 | dt: 262ms | tok/sec: 2,003,592 | mfu: 30.6% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 5.997053 | lrm: 1.00 | dt: 256ms | tok/sec: 2,045,544 | mfu: 31.2% | epoch: 1 | remaining: 298s    
step 00020 (0.8%) | loss: 5.934811 | lrm: 1.00 | dt: 262ms | tok/sec: 2,004,717 | mfu: 30.6% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 5.877384 | lrm: 1.00 | dt: 243ms | tok/sec: 2,156,833 | mfu: 32.9% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 5.826620 | lrm: 1.00 | dt: 269ms | tok/sec: 1,948,502 | mfu: 29.7% | epoch: 1 | remaining: 297s    
step 00023 (1.1%) | loss: 5.777212 | lrm: 1.00 | dt: 274ms | tok/sec: 1,916,664 | mfu: 29.2% | epoch: 1 | remaining: 297s    
step 00024 (1.2%) | loss: 5.729336 | lrm: 1.00 | dt: 273ms | tok/sec: 1,923,876 | mfu: 29.4% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 5.686210 | lrm: 1.00 | dt: 240ms | tok/sec: 2,181,306 | mfu: 33.3% | epoch: 1 | remaining: 296s    
step 00026 (1.3%) | loss: 5.645741 | lrm: 1.00 | dt: 230ms | tok/sec: 2,277,230 | mfu: 34.8% | epoch: 1 | remaining: 296s    
step 00027 (1.4%) | loss: 5.607142 | lrm: 1.00 | dt: 274ms | tok/sec: 1,913,478 | mfu: 29.2% | epoch: 1 | remaining: 296s    
step 00028 (1.5%) | loss: 5.572889 | lrm: 1.00 | dt: 227ms | tok/sec: 2,305,034 | mfu: 35.2% | epoch: 1 | remaining: 295s    
