=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 21820ms | tok/sec: 24,028 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.836329 | lrm: 1.00 | dt: 307ms | tok/sec: 1,705,092 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.547097 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,514 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.165589 | lrm: 1.00 | dt: 368ms | tok/sec: 1,424,858 | mfu: 34.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.773321 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,358 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.441980 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,387 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.161359 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,803 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.932932 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,794 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.740811 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,917 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.576248 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,878 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.432862 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,720 | mfu: 39.2% | epoch: 1 | remaining: 300s    
