=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 13527ms | tok/sec: 38,758 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867277 | lrm: 1.00 | dt: 312ms | tok/sec: 1,682,966 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.399015 | lrm: 1.00 | dt: 312ms | tok/sec: 1,679,274 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.948120 | lrm: 1.00 | dt: 378ms | tok/sec: 1,387,228 | mfu: 33.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.556717 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,645 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.256556 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,236 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.014941 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,236 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.813757 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,367 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.648396 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,307 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.503074 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,719 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.372950 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,716 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.261557 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,181 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.163679 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,064 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.079228 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,918 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 6.005453 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,055 | mfu: 40.1% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.937428 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,120 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.877888 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,734 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 5.820164 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,039 | mfu: 39.8% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.768545 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,643 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.719705 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,233 | mfu: 38.8% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.678443 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,521 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.637021 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,573 | mfu: 39.6% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.599387 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,618 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.561312 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,552 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.525350 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,300 | mfu: 39.6% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.490477 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,795 | mfu: 39.5% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.460868 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,367 | mfu: 39.2% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.430530 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,565 | mfu: 39.5% | epoch: 1 | remaining: 295s    
step 00028 (1.8%) | loss: 5.400378 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,346 | mfu: 39.5% | epoch: 1 | remaining: 294s    
step 00029 (1.9%) | loss: 5.369331 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,969 | mfu: 39.3% | epoch: 1 | remaining: 294s    
step 00030 (2.0%) | loss: 5.338256 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,575 | mfu: 39.3% | epoch: 1 | remaining: 294s    
