=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 84,935,808
  scalars                 : 24
  total                   : 135,267,480
Estimated FLOPs per token: 6.889213e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011376 | lrm: 1.00 | dt: 18316ms | tok/sec: 28,623 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.830260 | lrm: 1.00 | dt: 792ms | tok/sec: 661,708 | mfu: 46.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.299806 | lrm: 1.00 | dt: 824ms | tok/sec: 636,145 | mfu: 44.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.832628 | lrm: 1.00 | dt: 823ms | tok/sec: 636,675 | mfu: 44.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.431401 | lrm: 1.00 | dt: 822ms | tok/sec: 637,854 | mfu: 44.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.136117 | lrm: 1.00 | dt: 818ms | tok/sec: 641,145 | mfu: 44.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.907935 | lrm: 1.00 | dt: 810ms | tok/sec: 647,633 | mfu: 45.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.714847 | lrm: 1.00 | dt: 818ms | tok/sec: 640,784 | mfu: 44.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.554926 | lrm: 1.00 | dt: 817ms | tok/sec: 641,659 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.415692 | lrm: 1.00 | dt: 823ms | tok/sec: 637,338 | mfu: 44.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.287818 | lrm: 1.00 | dt: 816ms | tok/sec: 642,409 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.182176 | lrm: 1.00 | dt: 818ms | tok/sec: 641,003 | mfu: 44.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.088692 | lrm: 1.00 | dt: 821ms | tok/sec: 638,981 | mfu: 44.5% | epoch: 1 | remaining: 298s    
