=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 84,935,808
  scalars                 : 24
  total                   : 135,267,480
Estimated FLOPs per token: 6.889213e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011376 | lrm: 1.00 | dt: 23047ms | tok/sec: 22,748 | mfu: 1.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.831169 | lrm: 1.00 | dt: 774ms | tok/sec: 677,228 | mfu: 47.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.336405 | lrm: 1.00 | dt: 809ms | tok/sec: 648,323 | mfu: 45.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.832788 | lrm: 1.00 | dt: 808ms | tok/sec: 648,818 | mfu: 45.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.428193 | lrm: 1.00 | dt: 804ms | tok/sec: 651,733 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.115929 | lrm: 1.00 | dt: 799ms | tok/sec: 656,575 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.885958 | lrm: 1.00 | dt: 799ms | tok/sec: 656,060 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.685845 | lrm: 1.00 | dt: 799ms | tok/sec: 655,878 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.514290 | lrm: 1.00 | dt: 801ms | tok/sec: 654,603 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.371160 | lrm: 1.00 | dt: 799ms | tok/sec: 655,933 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.246122 | lrm: 1.00 | dt: 800ms | tok/sec: 655,541 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.143833 | lrm: 1.00 | dt: 800ms | tok/sec: 655,435 | mfu: 45.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.052601 | lrm: 1.00 | dt: 800ms | tok/sec: 655,116 | mfu: 45.6% | epoch: 1 | remaining: 298s    
step 00013 (0.5%) | loss: 5.973966 | lrm: 1.00 | dt: 801ms | tok/sec: 654,914 | mfu: 45.6% | epoch: 1 | remaining: 298s    
step 00014 (0.8%) | loss: 5.903796 | lrm: 1.00 | dt: 800ms | tok/sec: 655,627 | mfu: 45.6% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 5.845485 | lrm: 1.00 | dt: 799ms | tok/sec: 656,353 | mfu: 45.7% | epoch: 1 | remaining: 296s    
step 00016 (1.3%) | loss: 5.796074 | lrm: 1.00 | dt: 800ms | tok/sec: 655,125 | mfu: 45.6% | epoch: 1 | remaining: 295s    
step 00017 (1.6%) | loss: 5.744696 | lrm: 1.00 | dt: 800ms | tok/sec: 655,495 | mfu: 45.6% | epoch: 1 | remaining: 294s    
step 00018 (1.9%) | loss: 5.700999 | lrm: 1.00 | dt: 800ms | tok/sec: 655,263 | mfu: 45.6% | epoch: 1 | remaining: 294s    
step 00019 (2.1%) | loss: 5.661799 | lrm: 1.00 | dt: 800ms | tok/sec: 655,669 | mfu: 45.6% | epoch: 1 | remaining: 293s    
step 00020 (2.4%) | loss: 5.624480 | lrm: 1.00 | dt: 800ms | tok/sec: 655,432 | mfu: 45.6% | epoch: 1 | remaining: 292s    
step 00021 (2.7%) | loss: 5.588777 | lrm: 1.00 | dt: 800ms | tok/sec: 655,138 | mfu: 45.6% | epoch: 1 | remaining: 291s    
step 00022 (2.9%) | loss: 5.560240 | lrm: 1.00 | dt: 800ms | tok/sec: 655,568 | mfu: 45.6% | epoch: 1 | remaining: 290s    
step 00023 (3.2%) | loss: 5.528771 | lrm: 1.00 | dt: 801ms | tok/sec: 654,854 | mfu: 45.6% | epoch: 1 | remaining: 290s    
step 00024 (3.5%) | loss: 5.501048 | lrm: 1.00 | dt: 799ms | tok/sec: 655,866 | mfu: 45.7% | epoch: 1 | remaining: 289s    
step 00025 (3.7%) | loss: 5.472807 | lrm: 1.00 | dt: 800ms | tok/sec: 655,019 | mfu: 45.6% | epoch: 1 | remaining: 288s    
step 00026 (4.0%) | loss: 5.449124 | lrm: 1.00 | dt: 800ms | tok/sec: 655,083 | mfu: 45.6% | epoch: 1 | remaining: 287s    
step 00027 (4.3%) | loss: 5.426329 | lrm: 1.00 | dt: 800ms | tok/sec: 655,689 | mfu: 45.7% | epoch: 1 | remaining: 286s    
step 00028 (4.5%) | loss: 5.404318 | lrm: 1.00 | dt: 800ms | tok/sec: 655,500 | mfu: 45.6% | epoch: 1 | remaining: 286s    
step 00029 (4.8%) | loss: 5.382222 | lrm: 1.00 | dt: 800ms | tok/sec: 655,619 | mfu: 45.6% | epoch: 1 | remaining: 285s    
step 00030 (5.1%) | loss: 5.355483 | lrm: 1.00 | dt: 800ms | tok/sec: 655,047 | mfu: 45.6% | epoch: 1 | remaining: 284s    
step 00031 (5.3%) | loss: 5.334254 | lrm: 1.00 | dt: 800ms | tok/sec: 655,442 | mfu: 45.6% | epoch: 1 | remaining: 283s    
step 00032 (5.6%) | loss: 5.310863 | lrm: 1.00 | dt: 800ms | tok/sec: 654,975 | mfu: 45.6% | epoch: 1 | remaining: 282s    
step 00033 (5.9%) | loss: 5.294580 | lrm: 1.00 | dt: 801ms | tok/sec: 654,553 | mfu: 45.6% | epoch: 1 | remaining: 282s    
step 00034 (6.1%) | loss: 5.270856 | lrm: 1.00 | dt: 803ms | tok/sec: 653,233 | mfu: 45.5% | epoch: 1 | remaining: 281s    
step 00035 (6.4%) | loss: 5.248490 | lrm: 1.00 | dt: 804ms | tok/sec: 651,866 | mfu: 45.4% | epoch: 1 | remaining: 280s    
step 00036 (6.7%) | loss: 5.224269 | lrm: 1.00 | dt: 806ms | tok/sec: 650,864 | mfu: 45.3% | epoch: 1 | remaining: 279s    
step 00037 (6.9%) | loss: 5.198761 | lrm: 1.00 | dt: 803ms | tok/sec: 652,651 | mfu: 45.4% | epoch: 1 | remaining: 278s    
step 00038 (7.2%) | loss: 5.175501 | lrm: 1.00 | dt: 800ms | tok/sec: 655,079 | mfu: 45.6% | epoch: 1 | remaining: 278s    
step 00039 (7.5%) | loss: 5.151931 | lrm: 1.00 | dt: 800ms | tok/sec: 654,993 | mfu: 45.6% | epoch: 1 | remaining: 277s    
step 00040 (7.7%) | loss: 5.129731 | lrm: 1.00 | dt: 801ms | tok/sec: 654,736 | mfu: 45.6% | epoch: 1 | remaining: 276s    
step 00041 (8.0%) | loss: 5.105224 | lrm: 1.00 | dt: 801ms | tok/sec: 654,672 | mfu: 45.6% | epoch: 1 | remaining: 275s    
step 00042 (8.3%) | loss: 5.081076 | lrm: 1.00 | dt: 802ms | tok/sec: 653,908 | mfu: 45.5% | epoch: 1 | remaining: 274s    
step 00043 (8.5%) | loss: 5.057221 | lrm: 1.00 | dt: 801ms | tok/sec: 654,261 | mfu: 45.6% | epoch: 1 | remaining: 274s    
step 00044 (8.8%) | loss: 5.029364 | lrm: 1.00 | dt: 804ms | tok/sec: 652,441 | mfu: 45.4% | epoch: 1 | remaining: 273s    
step 00045 (9.1%) | loss: 5.004888 | lrm: 1.00 | dt: 807ms | tok/sec: 649,538 | mfu: 45.2% | epoch: 1 | remaining: 272s    
step 00046 (9.3%) | loss: 4.976096 | lrm: 1.00 | dt: 802ms | tok/sec: 653,396 | mfu: 45.5% | epoch: 1 | remaining: 271s    
step 00047 (9.6%) | loss: 4.943948 | lrm: 1.00 | dt: 801ms | tok/sec: 654,395 | mfu: 45.6% | epoch: 1 | remaining: 270s    
step 00048 (9.9%) | loss: 4.923137 | lrm: 1.00 | dt: 801ms | tok/sec: 654,689 | mfu: 45.6% | epoch: 1 | remaining: 270s    
step 00049 (10.1%) | loss: 4.893039 | lrm: 1.00 | dt: 802ms | tok/sec: 654,109 | mfu: 45.5% | epoch: 1 | remaining: 269s    
step 00050 (10.4%) | loss: 4.867974 | lrm: 1.00 | dt: 801ms | tok/sec: 654,789 | mfu: 45.6% | epoch: 1 | remaining: 268s    
step 00051 (10.7%) | loss: 4.845624 | lrm: 1.00 | dt: 803ms | tok/sec: 653,297 | mfu: 45.5% | epoch: 1 | remaining: 267s    
step 00052 (10.9%) | loss: 4.819579 | lrm: 1.00 | dt: 803ms | tok/sec: 653,243 | mfu: 45.5% | epoch: 1 | remaining: 266s    
step 00053 (11.2%) | loss: 4.792687 | lrm: 1.00 | dt: 803ms | tok/sec: 652,539 | mfu: 45.4% | epoch: 1 | remaining: 266s    
step 00054 (11.5%) | loss: 4.766766 | lrm: 1.00 | dt: 807ms | tok/sec: 649,857 | mfu: 45.2% | epoch: 1 | remaining: 265s    
step 00055 (11.8%) | loss: 4.737351 | lrm: 1.00 | dt: 800ms | tok/sec: 655,059 | mfu: 45.6% | epoch: 1 | remaining: 264s    
step 00056 (12.0%) | loss: 4.716273 | lrm: 1.00 | dt: 802ms | tok/sec: 653,689 | mfu: 45.5% | epoch: 1 | remaining: 263s    
step 00057 (12.3%) | loss: 4.695014 | lrm: 1.00 | dt: 800ms | tok/sec: 655,693 | mfu: 45.7% | epoch: 1 | remaining: 262s    
step 00058 (12.6%) | loss: 4.664584 | lrm: 1.00 | dt: 802ms | tok/sec: 653,448 | mfu: 45.5% | epoch: 1 | remaining: 262s    
step 00059 (12.8%) | loss: 4.641823 | lrm: 1.00 | dt: 802ms | tok/sec: 653,453 | mfu: 45.5% | epoch: 1 | remaining: 261s    
step 00060 (13.1%) | loss: 4.617252 | lrm: 1.00 | dt: 808ms | tok/sec: 648,957 | mfu: 45.2% | epoch: 1 | remaining: 260s    
step 00061 (13.4%) | loss: 4.588072 | lrm: 1.00 | dt: 804ms | tok/sec: 651,709 | mfu: 45.4% | epoch: 1 | remaining: 259s    
step 00062 (13.6%) | loss: 4.569543 | lrm: 1.00 | dt: 800ms | tok/sec: 655,608 | mfu: 45.6% | epoch: 1 | remaining: 258s    
step 00063 (13.9%) | loss: 4.546605 | lrm: 1.00 | dt: 803ms | tok/sec: 652,555 | mfu: 45.4% | epoch: 1 | remaining: 258s    
step 00064 (14.2%) | loss: 4.526107 | lrm: 1.00 | dt: 801ms | tok/sec: 654,515 | mfu: 45.6% | epoch: 1 | remaining: 257s    
step 00065 (14.4%) | loss: 4.494232 | lrm: 1.00 | dt: 809ms | tok/sec: 648,009 | mfu: 45.1% | epoch: 1 | remaining: 256s    
