=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'LLLL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 15347ms | tok/sec: 34,163 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.858561 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,511 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.423231 | lrm: 1.00 | dt: 355ms | tok/sec: 1,474,905 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.954017 | lrm: 1.00 | dt: 472ms | tok/sec: 1,110,855 | mfu: 31.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.547743 | lrm: 1.00 | dt: 384ms | tok/sec: 1,365,089 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.224146 | lrm: 1.00 | dt: 367ms | tok/sec: 1,428,974 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.972258 | lrm: 1.00 | dt: 371ms | tok/sec: 1,413,656 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.761236 | lrm: 1.00 | dt: 355ms | tok/sec: 1,476,741 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.584545 | lrm: 1.00 | dt: 370ms | tok/sec: 1,417,541 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.435958 | lrm: 1.00 | dt: 385ms | tok/sec: 1,361,472 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.313672 | lrm: 1.00 | dt: 350ms | tok/sec: 1,497,380 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.211045 | lrm: 1.00 | dt: 372ms | tok/sec: 1,407,936 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.115249 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,119 | mfu: 41.5% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.029171 | lrm: 1.00 | dt: 383ms | tok/sec: 1,368,114 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.956640 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,214 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.890748 | lrm: 1.00 | dt: 374ms | tok/sec: 1,400,058 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.833050 | lrm: 1.00 | dt: 346ms | tok/sec: 1,517,066 | mfu: 42.4% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.776543 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,837 | mfu: 41.0% | epoch: 1 | remaining: 297s    
step 00018 (0.9%) | loss: 5.725416 | lrm: 1.00 | dt: 364ms | tok/sec: 1,438,564 | mfu: 40.2% | epoch: 1 | remaining: 297s    
step 00019 (1.0%) | loss: 5.677629 | lrm: 1.00 | dt: 360ms | tok/sec: 1,456,365 | mfu: 40.7% | epoch: 1 | remaining: 297s    
step 00020 (1.1%) | loss: 5.633153 | lrm: 1.00 | dt: 360ms | tok/sec: 1,457,377 | mfu: 40.8% | epoch: 1 | remaining: 296s    
step 00021 (1.2%) | loss: 5.589743 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,571 | mfu: 42.7% | epoch: 1 | remaining: 296s    
step 00022 (1.3%) | loss: 5.551793 | lrm: 1.00 | dt: 367ms | tok/sec: 1,429,076 | mfu: 40.0% | epoch: 1 | remaining: 296s    
step 00023 (1.5%) | loss: 5.512071 | lrm: 1.00 | dt: 354ms | tok/sec: 1,481,151 | mfu: 41.4% | epoch: 1 | remaining: 295s    
step 00024 (1.6%) | loss: 5.471975 | lrm: 1.00 | dt: 366ms | tok/sec: 1,431,696 | mfu: 40.1% | epoch: 1 | remaining: 295s    
step 00025 (1.7%) | loss: 5.433947 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,123 | mfu: 44.0% | epoch: 1 | remaining: 295s    
step 00026 (1.8%) | loss: 5.399411 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,278 | mfu: 44.9% | epoch: 1 | remaining: 294s    
step 00027 (1.9%) | loss: 5.366015 | lrm: 1.00 | dt: 361ms | tok/sec: 1,454,143 | mfu: 40.7% | epoch: 1 | remaining: 294s    
step 00028 (2.0%) | loss: 5.333462 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,632 | mfu: 46.3% | epoch: 1 | remaining: 294s    
step 00029 (2.1%) | loss: 5.301044 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,370 | mfu: 41.6% | epoch: 1 | remaining: 293s    
step 00030 (2.3%) | loss: 5.267746 | lrm: 1.00 | dt: 342ms | tok/sec: 1,534,041 | mfu: 42.9% | epoch: 1 | remaining: 293s    
step 00031 (2.4%) | loss: 5.233884 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,454 | mfu: 43.4% | epoch: 1 | remaining: 293s    
step 00032 (2.5%) | loss: 5.202645 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,269 | mfu: 44.2% | epoch: 1 | remaining: 292s    
step 00033 (2.6%) | loss: 5.175081 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,054 | mfu: 43.9% | epoch: 1 | remaining: 292s    
step 00034 (2.7%) | loss: 5.141105 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,152 | mfu: 45.2% | epoch: 1 | remaining: 292s    
step 00035 (2.8%) | loss: 5.110387 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,523 | mfu: 42.6% | epoch: 1 | remaining: 291s    
step 00036 (2.9%) | loss: 5.080233 | lrm: 1.00 | dt: 369ms | tok/sec: 1,419,982 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00037 (3.1%) | loss: 5.051035 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,806 | mfu: 43.9% | epoch: 1 | remaining: 291s    
step 00038 (3.2%) | loss: 5.020980 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,063 | mfu: 43.3% | epoch: 1 | remaining: 290s    
step 00039 (3.3%) | loss: 4.991982 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,237 | mfu: 44.2% | epoch: 1 | remaining: 290s    
step 00040 (3.4%) | loss: 4.960806 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,855 | mfu: 45.5% | epoch: 1 | remaining: 290s    
step 00041 (3.5%) | loss: 4.929999 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,477 | mfu: 43.5% | epoch: 1 | remaining: 289s    
step 00042 (3.6%) | loss: 4.900682 | lrm: 1.00 | dt: 356ms | tok/sec: 1,472,881 | mfu: 41.2% | epoch: 1 | remaining: 289s    
step 00043 (3.7%) | loss: 4.870802 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,138 | mfu: 43.0% | epoch: 1 | remaining: 288s    
step 00044 (3.8%) | loss: 4.840643 | lrm: 1.00 | dt: 380ms | tok/sec: 1,379,586 | mfu: 38.6% | epoch: 1 | remaining: 288s    
step 00045 (4.0%) | loss: 4.809644 | lrm: 1.00 | dt: 345ms | tok/sec: 1,519,618 | mfu: 42.5% | epoch: 1 | remaining: 288s    
step 00046 (4.1%) | loss: 4.779297 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,319 | mfu: 43.6% | epoch: 1 | remaining: 287s    
step 00047 (4.2%) | loss: 4.741311 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,893 | mfu: 43.7% | epoch: 1 | remaining: 287s    
step 00048 (4.3%) | loss: 4.716446 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,099 | mfu: 42.3% | epoch: 1 | remaining: 287s    
step 00049 (4.4%) | loss: 4.687676 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,824 | mfu: 45.3% | epoch: 1 | remaining: 286s    
step 00050 (4.5%) | loss: 4.656960 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,227 | mfu: 45.0% | epoch: 1 | remaining: 286s    
step 00051 (4.6%) | loss: 4.629350 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,992 | mfu: 43.6% | epoch: 1 | remaining: 286s    
step 00052 (4.7%) | loss: 4.601418 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,308 | mfu: 43.6% | epoch: 1 | remaining: 285s    
step 00053 (4.9%) | loss: 4.573942 | lrm: 1.00 | dt: 331ms | tok/sec: 1,586,015 | mfu: 44.4% | epoch: 1 | remaining: 285s    
step 00054 (5.0%) | loss: 4.545360 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,721 | mfu: 44.4% | epoch: 1 | remaining: 285s    
step 00055 (5.1%) | loss: 4.518752 | lrm: 1.00 | dt: 347ms | tok/sec: 1,509,755 | mfu: 42.2% | epoch: 1 | remaining: 284s    
step 00056 (5.2%) | loss: 4.496293 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,191 | mfu: 44.4% | epoch: 1 | remaining: 284s    
step 00057 (5.3%) | loss: 4.471697 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,933 | mfu: 44.7% | epoch: 1 | remaining: 284s    
step 00058 (5.4%) | loss: 4.442295 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,742 | mfu: 43.5% | epoch: 1 | remaining: 283s    
step 00059 (5.5%) | loss: 4.420827 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,438 | mfu: 43.5% | epoch: 1 | remaining: 283s    
step 00060 (5.6%) | loss: 4.397902 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,273 | mfu: 45.4% | epoch: 1 | remaining: 283s    
step 00061 (5.7%) | loss: 4.370313 | lrm: 1.00 | dt: 352ms | tok/sec: 1,491,556 | mfu: 41.7% | epoch: 1 | remaining: 282s    
step 00062 (5.9%) | loss: 4.348088 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,785 | mfu: 44.1% | epoch: 1 | remaining: 282s    
