=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 84,935,808
  scalars                 : 24
  total                   : 135,267,480
Estimated FLOPs per token: 6.889213e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011376 | lrm: 1.00 | dt: 29749ms | tok/sec: 17,623 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.1%) | loss: 8.811954 | lrm: 1.00 | dt: 795ms | tok/sec: 659,626 | mfu: 45.9% | epoch: 1 | remaining: 300s    
step 00002 (0.1%) | loss: 8.346678 | lrm: 1.00 | dt: 835ms | tok/sec: 627,885 | mfu: 43.7% | epoch: 1 | remaining: 300s    
step 00003 (0.1%) | loss: 7.851896 | lrm: 1.00 | dt: 829ms | tok/sec: 632,340 | mfu: 44.0% | epoch: 1 | remaining: 300s    
step 00004 (0.2%) | loss: 7.445292 | lrm: 1.00 | dt: 832ms | tok/sec: 629,992 | mfu: 43.9% | epoch: 1 | remaining: 300s    
step 00005 (0.2%) | loss: 7.125508 | lrm: 1.00 | dt: 828ms | tok/sec: 633,432 | mfu: 44.1% | epoch: 1 | remaining: 300s    
step 00006 (0.3%) | loss: 6.889097 | lrm: 1.00 | dt: 821ms | tok/sec: 638,791 | mfu: 44.5% | epoch: 1 | remaining: 300s    
step 00007 (0.4%) | loss: 6.682931 | lrm: 1.00 | dt: 823ms | tok/sec: 637,033 | mfu: 44.4% | epoch: 1 | remaining: 300s    
step 00008 (0.4%) | loss: 6.508772 | lrm: 1.00 | dt: 827ms | tok/sec: 633,923 | mfu: 44.1% | epoch: 1 | remaining: 300s    
step 00009 (0.4%) | loss: 6.363484 | lrm: 1.00 | dt: 827ms | tok/sec: 634,218 | mfu: 44.2% | epoch: 1 | remaining: 300s    
step 00010 (0.5%) | loss: 6.236099 | lrm: 1.00 | dt: 827ms | tok/sec: 633,800 | mfu: 44.1% | epoch: 1 | remaining: 300s    
step 00011 (0.5%) | loss: 6.131719 | lrm: 1.00 | dt: 826ms | tok/sec: 634,549 | mfu: 44.2% | epoch: 1 | remaining: 299s    
step 00012 (0.6%) | loss: 6.039577 | lrm: 1.00 | dt: 826ms | tok/sec: 634,908 | mfu: 44.2% | epoch: 1 | remaining: 298s    
step 00013 (0.7%) | loss: 5.959910 | lrm: 1.00 | dt: 832ms | tok/sec: 630,503 | mfu: 43.9% | epoch: 1 | remaining: 298s    
