=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 8,388,608
  lm_head                 : 2,097,152
  transformer_matrices    : 6,291,712
  scalars                 : 16
  total                   : 18,874,640
Estimated FLOPs per token: 8.179046e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.010916 | lrm: 1.00 | dt: 10586ms | tok/sec: 49,524 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.119947 | lrm: 1.00 | dt: 231ms | tok/sec: 2,270,067 | mfu: 18.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.954280 | lrm: 1.00 | dt: 227ms | tok/sec: 2,305,181 | mfu: 19.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.612556 | lrm: 1.00 | dt: 295ms | tok/sec: 1,776,526 | mfu: 14.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.234195 | lrm: 1.00 | dt: 236ms | tok/sec: 2,217,152 | mfu: 18.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.894026 | lrm: 1.00 | dt: 228ms | tok/sec: 2,300,931 | mfu: 19.0% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.600426 | lrm: 1.00 | dt: 238ms | tok/sec: 2,205,591 | mfu: 18.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.349084 | lrm: 1.00 | dt: 216ms | tok/sec: 2,428,590 | mfu: 20.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.139724 | lrm: 1.00 | dt: 223ms | tok/sec: 2,347,462 | mfu: 19.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.958590 | lrm: 1.00 | dt: 239ms | tok/sec: 2,194,866 | mfu: 18.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.798720 | lrm: 1.00 | dt: 229ms | tok/sec: 2,288,973 | mfu: 18.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.661290 | lrm: 1.00 | dt: 240ms | tok/sec: 2,189,058 | mfu: 18.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.537837 | lrm: 1.00 | dt: 208ms | tok/sec: 2,519,867 | mfu: 20.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.425500 | lrm: 1.00 | dt: 256ms | tok/sec: 2,044,988 | mfu: 16.9% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.329646 | lrm: 1.00 | dt: 230ms | tok/sec: 2,284,008 | mfu: 18.9% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.241355 | lrm: 1.00 | dt: 231ms | tok/sec: 2,266,340 | mfu: 18.7% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.164847 | lrm: 1.00 | dt: 210ms | tok/sec: 2,492,805 | mfu: 20.6% | epoch: 1 | remaining: 299s    
step 00017 (0.5%) | loss: 6.092248 | lrm: 1.00 | dt: 224ms | tok/sec: 2,336,634 | mfu: 19.3% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 6.026765 | lrm: 1.00 | dt: 227ms | tok/sec: 2,312,322 | mfu: 19.1% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 5.966179 | lrm: 1.00 | dt: 223ms | tok/sec: 2,353,865 | mfu: 19.5% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.910689 | lrm: 1.00 | dt: 224ms | tok/sec: 2,339,680 | mfu: 19.3% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 5.859553 | lrm: 1.00 | dt: 207ms | tok/sec: 2,535,344 | mfu: 21.0% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.814550 | lrm: 1.00 | dt: 229ms | tok/sec: 2,292,554 | mfu: 18.9% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.770249 | lrm: 1.00 | dt: 220ms | tok/sec: 2,386,064 | mfu: 19.7% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.728561 | lrm: 1.00 | dt: 224ms | tok/sec: 2,339,543 | mfu: 19.3% | epoch: 1 | remaining: 297s    
step 00025 (1.1%) | loss: 5.691439 | lrm: 1.00 | dt: 204ms | tok/sec: 2,574,757 | mfu: 21.3% | epoch: 1 | remaining: 297s    
step 00026 (1.1%) | loss: 5.657300 | lrm: 1.00 | dt: 214ms | tok/sec: 2,453,330 | mfu: 20.3% | epoch: 1 | remaining: 296s    
step 00027 (1.2%) | loss: 5.624850 | lrm: 1.00 | dt: 233ms | tok/sec: 2,246,422 | mfu: 18.6% | epoch: 1 | remaining: 296s    
step 00028 (1.3%) | loss: 5.595179 | lrm: 1.00 | dt: 189ms | tok/sec: 2,768,013 | mfu: 22.9% | epoch: 1 | remaining: 296s    
step 00029 (1.3%) | loss: 5.565673 | lrm: 1.00 | dt: 222ms | tok/sec: 2,358,093 | mfu: 19.5% | epoch: 1 | remaining: 296s    
step 00030 (1.4%) | loss: 5.535355 | lrm: 1.00 | dt: 206ms | tok/sec: 2,543,481 | mfu: 21.0% | epoch: 1 | remaining: 296s    
