=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 256, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 8,388,608
  lm_head                 : 2,097,152
  transformer_matrices    : 6,291,712
  scalars                 : 16
  total                   : 18,874,640
Estimated FLOPs per token: 8.179046e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.010916 | lrm: 1.00 | dt: 12881ms | tok/sec: 40,700 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.120223 | lrm: 1.00 | dt: 289ms | tok/sec: 1,813,284 | mfu: 15.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.902513 | lrm: 1.00 | dt: 269ms | tok/sec: 1,945,969 | mfu: 16.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.537908 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,760 | mfu: 13.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.153982 | lrm: 1.00 | dt: 252ms | tok/sec: 2,082,031 | mfu: 17.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.829692 | lrm: 1.00 | dt: 265ms | tok/sec: 1,979,122 | mfu: 16.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.538715 | lrm: 1.00 | dt: 283ms | tok/sec: 1,854,742 | mfu: 15.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.294643 | lrm: 1.00 | dt: 253ms | tok/sec: 2,068,637 | mfu: 17.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.089955 | lrm: 1.00 | dt: 268ms | tok/sec: 1,955,213 | mfu: 16.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.912144 | lrm: 1.00 | dt: 272ms | tok/sec: 1,926,601 | mfu: 15.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.754225 | lrm: 1.00 | dt: 255ms | tok/sec: 2,056,863 | mfu: 17.0% | epoch: 1 | remaining: 300s    
