=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.327869e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 48680ms | tok/sec: 10,770 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.852970 | lrm: 1.00 | dt: 361ms | tok/sec: 1,451,197 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.454775 | lrm: 1.00 | dt: 365ms | tok/sec: 1,438,039 | mfu: 33.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.991124 | lrm: 1.00 | dt: 469ms | tok/sec: 1,117,206 | mfu: 26.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.594890 | lrm: 1.00 | dt: 400ms | tok/sec: 1,310,518 | mfu: 30.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.264254 | lrm: 1.00 | dt: 387ms | tok/sec: 1,355,742 | mfu: 31.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.013403 | lrm: 1.00 | dt: 368ms | tok/sec: 1,422,858 | mfu: 33.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.805650 | lrm: 1.00 | dt: 363ms | tok/sec: 1,442,517 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.626072 | lrm: 1.00 | dt: 372ms | tok/sec: 1,410,472 | mfu: 33.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.473889 | lrm: 1.00 | dt: 382ms | tok/sec: 1,373,976 | mfu: 32.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.344141 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,752 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.236092 | lrm: 1.00 | dt: 371ms | tok/sec: 1,414,563 | mfu: 33.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.139355 | lrm: 1.00 | dt: 346ms | tok/sec: 1,517,043 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.053304 | lrm: 1.00 | dt: 384ms | tok/sec: 1,365,365 | mfu: 32.1% | epoch: 1 | remaining: 299s    
