=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 12040ms | tok/sec: 43,547 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.1%) | loss: 8.866141 | lrm: 1.00 | dt: 307ms | tok/sec: 1,705,590 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00002 (0.1%) | loss: 8.400664 | lrm: 1.00 | dt: 311ms | tok/sec: 1,688,523 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00003 (0.1%) | loss: 7.949850 | lrm: 1.00 | dt: 368ms | tok/sec: 1,426,295 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00004 (0.2%) | loss: 7.560115 | lrm: 1.00 | dt: 309ms | tok/sec: 1,694,408 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00005 (0.2%) | loss: 7.259505 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,449 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00006 (0.3%) | loss: 7.017947 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,331 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00007 (0.4%) | loss: 6.817849 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,445 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00008 (0.4%) | loss: 6.652439 | lrm: 1.00 | dt: 312ms | tok/sec: 1,679,343 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00009 (0.4%) | loss: 6.505584 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,443 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00010 (0.5%) | loss: 6.374216 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,640 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00011 (0.5%) | loss: 6.262380 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,848 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00012 (0.6%) | loss: 6.164112 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,978 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00013 (0.7%) | loss: 6.079000 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,630 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00014 (0.7%) | loss: 6.006046 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,560 | mfu: 40.1% | epoch: 1 | remaining: 299s    
step 00015 (0.8%) | loss: 5.938282 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,257 | mfu: 39.7% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.878686 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,058 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00017 (0.9%) | loss: 5.820278 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,265 | mfu: 40.0% | epoch: 1 | remaining: 298s    
step 00018 (0.9%) | loss: 5.768340 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,469 | mfu: 39.9% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.718634 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,458 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.675812 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,279 | mfu: 39.9% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.635923 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,037 | mfu: 40.4% | epoch: 1 | remaining: 297s    
step 00022 (1.1%) | loss: 5.597899 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,343 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00023 (1.1%) | loss: 5.560001 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,762 | mfu: 40.0% | epoch: 1 | remaining: 296s    
step 00024 (1.2%) | loss: 5.524680 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,369 | mfu: 40.0% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 5.488904 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,577 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00026 (1.3%) | loss: 5.455564 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,113 | mfu: 40.2% | epoch: 1 | remaining: 295s    
step 00027 (1.4%) | loss: 5.423357 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,374 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00028 (1.4%) | loss: 5.392047 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,657 | mfu: 39.8% | epoch: 1 | remaining: 294s    
step 00029 (1.5%) | loss: 5.362747 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,392 | mfu: 39.3% | epoch: 1 | remaining: 294s    
step 00030 (1.5%) | loss: 5.331920 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,861 | mfu: 40.1% | epoch: 1 | remaining: 294s    
