=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 84,935,808
  scalars                 : 24
  total                   : 135,267,480
Estimated FLOPs per token: 6.889213e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011376 | lrm: 1.00 | dt: 16113ms | tok/sec: 32,538 | mfu: 2.3% | epoch: 1 | remaining: 300s    
step 00001 (0.1%) | loss: 8.817259 | lrm: 1.00 | dt: 781ms | tok/sec: 671,424 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00002 (0.1%) | loss: 8.325088 | lrm: 1.00 | dt: 815ms | tok/sec: 643,111 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00003 (0.1%) | loss: 7.837791 | lrm: 1.00 | dt: 815ms | tok/sec: 643,452 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00004 (0.2%) | loss: 7.418532 | lrm: 1.00 | dt: 816ms | tok/sec: 642,406 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00005 (0.2%) | loss: 7.103864 | lrm: 1.00 | dt: 804ms | tok/sec: 651,731 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00006 (0.3%) | loss: 6.862051 | lrm: 1.00 | dt: 809ms | tok/sec: 647,885 | mfu: 45.1% | epoch: 1 | remaining: 300s    
step 00007 (0.4%) | loss: 6.656248 | lrm: 1.00 | dt: 806ms | tok/sec: 650,836 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00008 (0.4%) | loss: 6.485309 | lrm: 1.00 | dt: 815ms | tok/sec: 643,442 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00009 (0.4%) | loss: 6.343616 | lrm: 1.00 | dt: 804ms | tok/sec: 651,994 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00010 (0.5%) | loss: 6.221101 | lrm: 1.00 | dt: 813ms | tok/sec: 644,708 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00011 (0.5%) | loss: 6.121966 | lrm: 1.00 | dt: 805ms | tok/sec: 651,205 | mfu: 45.3% | epoch: 1 | remaining: 299s    
step 00012 (0.6%) | loss: 6.032851 | lrm: 1.00 | dt: 805ms | tok/sec: 651,309 | mfu: 45.3% | epoch: 1 | remaining: 298s    
step 00013 (0.7%) | loss: 5.953793 | lrm: 1.00 | dt: 811ms | tok/sec: 646,596 | mfu: 45.0% | epoch: 1 | remaining: 298s    
step 00014 (0.7%) | loss: 5.882531 | lrm: 1.00 | dt: 808ms | tok/sec: 648,948 | mfu: 45.2% | epoch: 1 | remaining: 297s    
step 00015 (0.8%) | loss: 5.822178 | lrm: 1.00 | dt: 812ms | tok/sec: 645,474 | mfu: 44.9% | epoch: 1 | remaining: 296s    
step 00016 (0.8%) | loss: 5.769975 | lrm: 1.00 | dt: 804ms | tok/sec: 651,943 | mfu: 45.4% | epoch: 1 | remaining: 295s    
step 00017 (0.9%) | loss: 5.715818 | lrm: 1.00 | dt: 810ms | tok/sec: 646,946 | mfu: 45.0% | epoch: 1 | remaining: 294s    
step 00018 (0.9%) | loss: 5.666459 | lrm: 1.00 | dt: 808ms | tok/sec: 648,931 | mfu: 45.2% | epoch: 1 | remaining: 294s    
step 00019 (0.9%) | loss: 5.619918 | lrm: 1.00 | dt: 805ms | tok/sec: 650,992 | mfu: 45.3% | epoch: 1 | remaining: 293s    
step 00020 (1.0%) | loss: 5.574388 | lrm: 1.00 | dt: 812ms | tok/sec: 645,804 | mfu: 45.0% | epoch: 1 | remaining: 292s    
step 00021 (1.1%) | loss: 5.530565 | lrm: 1.00 | dt: 807ms | tok/sec: 650,042 | mfu: 45.3% | epoch: 1 | remaining: 291s    
step 00022 (1.1%) | loss: 5.493358 | lrm: 1.00 | dt: 812ms | tok/sec: 645,763 | mfu: 45.0% | epoch: 1 | remaining: 290s    
step 00023 (1.1%) | loss: 5.450836 | lrm: 1.00 | dt: 806ms | tok/sec: 650,691 | mfu: 45.3% | epoch: 1 | remaining: 289s    
step 00024 (1.2%) | loss: 5.411560 | lrm: 1.00 | dt: 814ms | tok/sec: 644,399 | mfu: 44.9% | epoch: 1 | remaining: 289s    
step 00025 (1.2%) | loss: 5.371901 | lrm: 1.00 | dt: 807ms | tok/sec: 649,482 | mfu: 45.2% | epoch: 1 | remaining: 288s    
step 00026 (1.3%) | loss: 5.337124 | lrm: 1.00 | dt: 809ms | tok/sec: 647,971 | mfu: 45.1% | epoch: 1 | remaining: 287s    
step 00027 (1.4%) | loss: 5.305249 | lrm: 1.00 | dt: 805ms | tok/sec: 650,937 | mfu: 45.3% | epoch: 1 | remaining: 286s    
step 00028 (1.4%) | loss: 5.273439 | lrm: 1.00 | dt: 806ms | tok/sec: 650,089 | mfu: 45.3% | epoch: 1 | remaining: 285s    
step 00029 (1.5%) | loss: 5.240191 | lrm: 1.00 | dt: 808ms | tok/sec: 648,885 | mfu: 45.2% | epoch: 1 | remaining: 285s    
step 00030 (1.5%) | loss: 5.202071 | lrm: 1.00 | dt: 806ms | tok/sec: 650,204 | mfu: 45.3% | epoch: 1 | remaining: 284s    
step 00031 (1.6%) | loss: 5.170870 | lrm: 1.00 | dt: 807ms | tok/sec: 649,823 | mfu: 45.2% | epoch: 1 | remaining: 283s    
step 00032 (1.6%) | loss: 5.138287 | lrm: 1.00 | dt: 811ms | tok/sec: 646,668 | mfu: 45.0% | epoch: 1 | remaining: 282s    
step 00033 (1.7%) | loss: 5.112744 | lrm: 1.00 | dt: 807ms | tok/sec: 649,728 | mfu: 45.2% | epoch: 1 | remaining: 281s    
step 00034 (1.7%) | loss: 5.078951 | lrm: 1.00 | dt: 811ms | tok/sec: 646,167 | mfu: 45.0% | epoch: 1 | remaining: 281s    
step 00035 (1.8%) | loss: 5.048091 | lrm: 1.00 | dt: 804ms | tok/sec: 652,285 | mfu: 45.4% | epoch: 1 | remaining: 280s    
step 00036 (1.8%) | loss: 5.016779 | lrm: 1.00 | dt: 809ms | tok/sec: 648,416 | mfu: 45.1% | epoch: 1 | remaining: 279s    
step 00037 (1.8%) | loss: 4.984245 | lrm: 1.00 | dt: 809ms | tok/sec: 648,416 | mfu: 45.1% | epoch: 1 | remaining: 278s    
step 00038 (1.9%) | loss: 4.952424 | lrm: 1.00 | dt: 805ms | tok/sec: 650,987 | mfu: 45.3% | epoch: 1 | remaining: 277s    
step 00039 (1.9%) | loss: 4.922295 | lrm: 1.00 | dt: 806ms | tok/sec: 650,239 | mfu: 45.3% | epoch: 1 | remaining: 277s    
step 00040 (2.0%) | loss: 4.893123 | lrm: 1.00 | dt: 810ms | tok/sec: 647,247 | mfu: 45.1% | epoch: 1 | remaining: 276s    
step 00041 (2.1%) | loss: 4.865248 | lrm: 1.00 | dt: 806ms | tok/sec: 650,295 | mfu: 45.3% | epoch: 1 | remaining: 275s    
step 00042 (2.1%) | loss: 4.836874 | lrm: 1.00 | dt: 811ms | tok/sec: 646,857 | mfu: 45.0% | epoch: 1 | remaining: 274s    
step 00043 (2.1%) | loss: 4.809133 | lrm: 1.00 | dt: 806ms | tok/sec: 650,540 | mfu: 45.3% | epoch: 1 | remaining: 273s    
step 00044 (2.2%) | loss: 4.776139 | lrm: 1.00 | dt: 811ms | tok/sec: 646,366 | mfu: 45.0% | epoch: 1 | remaining: 273s    
step 00045 (2.2%) | loss: 4.747457 | lrm: 1.00 | dt: 806ms | tok/sec: 650,338 | mfu: 45.3% | epoch: 1 | remaining: 272s    
step 00046 (2.3%) | loss: 4.714639 | lrm: 1.00 | dt: 810ms | tok/sec: 647,104 | mfu: 45.1% | epoch: 1 | remaining: 271s    
step 00047 (2.4%) | loss: 4.676747 | lrm: 1.00 | dt: 808ms | tok/sec: 649,150 | mfu: 45.2% | epoch: 1 | remaining: 270s    
step 00048 (2.4%) | loss: 4.651831 | lrm: 1.00 | dt: 806ms | tok/sec: 650,652 | mfu: 45.3% | epoch: 1 | remaining: 269s    
step 00049 (2.5%) | loss: 4.617887 | lrm: 1.00 | dt: 811ms | tok/sec: 646,487 | mfu: 45.0% | epoch: 1 | remaining: 268s    
step 00050 (2.5%) | loss: 4.590398 | lrm: 1.00 | dt: 806ms | tok/sec: 650,274 | mfu: 45.3% | epoch: 1 | remaining: 268s    
step 00051 (2.5%) | loss: 4.564533 | lrm: 1.00 | dt: 812ms | tok/sec: 645,661 | mfu: 45.0% | epoch: 1 | remaining: 267s    
step 00052 (2.6%) | loss: 4.534020 | lrm: 1.00 | dt: 806ms | tok/sec: 650,290 | mfu: 45.3% | epoch: 1 | remaining: 266s    
step 00053 (2.6%) | loss: 4.503459 | lrm: 1.00 | dt: 806ms | tok/sec: 650,831 | mfu: 45.3% | epoch: 1 | remaining: 265s    
step 00054 (2.7%) | loss: 4.476049 | lrm: 1.00 | dt: 810ms | tok/sec: 647,147 | mfu: 45.1% | epoch: 1 | remaining: 264s    
step 00055 (2.8%) | loss: 4.442668 | lrm: 1.00 | dt: 801ms | tok/sec: 654,165 | mfu: 45.5% | epoch: 1 | remaining: 264s    
step 00056 (2.8%) | loss: 4.418105 | lrm: 1.00 | dt: 806ms | tok/sec: 650,701 | mfu: 45.3% | epoch: 1 | remaining: 263s    
step 00057 (2.9%) | loss: 4.392572 | lrm: 1.00 | dt: 809ms | tok/sec: 648,030 | mfu: 45.1% | epoch: 1 | remaining: 262s    
step 00058 (2.9%) | loss: 4.365044 | lrm: 1.00 | dt: 806ms | tok/sec: 650,784 | mfu: 45.3% | epoch: 1 | remaining: 261s    
step 00059 (2.9%) | loss: 4.342896 | lrm: 1.00 | dt: 806ms | tok/sec: 650,437 | mfu: 45.3% | epoch: 1 | remaining: 260s    
step 00060 (3.0%) | loss: 4.317361 | lrm: 1.00 | dt: 812ms | tok/sec: 645,862 | mfu: 45.0% | epoch: 1 | remaining: 260s    
step 00061 (3.0%) | loss: 4.286187 | lrm: 1.00 | dt: 805ms | tok/sec: 651,079 | mfu: 45.3% | epoch: 1 | remaining: 259s    
step 00062 (3.1%) | loss: 4.266711 | lrm: 1.00 | dt: 813ms | tok/sec: 644,704 | mfu: 44.9% | epoch: 1 | remaining: 258s    
step 00063 (3.1%) | loss: 4.243925 | lrm: 1.00 | dt: 806ms | tok/sec: 650,651 | mfu: 45.3% | epoch: 1 | remaining: 257s    
step 00064 (3.2%) | loss: 4.223836 | lrm: 1.00 | dt: 810ms | tok/sec: 647,258 | mfu: 45.1% | epoch: 1 | remaining: 256s    
step 00065 (3.2%) | loss: 4.192724 | lrm: 1.00 | dt: 806ms | tok/sec: 650,215 | mfu: 45.3% | epoch: 1 | remaining: 256s    
step 00066 (3.3%) | loss: 4.162530 | lrm: 1.00 | dt: 804ms | tok/sec: 652,034 | mfu: 45.4% | epoch: 1 | remaining: 255s    
step 00067 (3.4%) | loss: 4.141607 | lrm: 1.00 | dt: 810ms | tok/sec: 647,170 | mfu: 45.1% | epoch: 1 | remaining: 254s    
step 00068 (3.4%) | loss: 4.120355 | lrm: 1.00 | dt: 807ms | tok/sec: 649,327 | mfu: 45.2% | epoch: 1 | remaining: 253s    
step 00069 (3.5%) | loss: 4.100646 | lrm: 1.00 | dt: 801ms | tok/sec: 654,326 | mfu: 45.6% | epoch: 1 | remaining: 252s    
step 00070 (3.5%) | loss: 4.076755 | lrm: 1.00 | dt: 811ms | tok/sec: 646,518 | mfu: 45.0% | epoch: 1 | remaining: 252s    
step 00071 (3.5%) | loss: 4.052306 | lrm: 1.00 | dt: 804ms | tok/sec: 651,828 | mfu: 45.4% | epoch: 1 | remaining: 251s    
step 00072 (3.6%) | loss: 4.029566 | lrm: 1.00 | dt: 804ms | tok/sec: 652,334 | mfu: 45.4% | epoch: 1 | remaining: 250s    
step 00073 (3.6%) | loss: 4.004365 | lrm: 1.00 | dt: 806ms | tok/sec: 650,339 | mfu: 45.3% | epoch: 1 | remaining: 249s    
step 00074 (3.7%) | loss: 3.982911 | lrm: 1.00 | dt: 809ms | tok/sec: 647,772 | mfu: 45.1% | epoch: 1 | remaining: 248s    
step 00075 (3.8%) | loss: 3.966523 | lrm: 1.00 | dt: 803ms | tok/sec: 653,182 | mfu: 45.5% | epoch: 1 | remaining: 248s    
step 00076 (3.8%) | loss: 3.947080 | lrm: 1.00 | dt: 806ms | tok/sec: 650,676 | mfu: 45.3% | epoch: 1 | remaining: 247s    
