=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 3, 'n_kv_head': 3, 'n_embd': 384, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 3,145,728
  value_embeds            : 12,582,912
  lm_head                 : 3,145,728
  transformer_matrices    : 14,156,160
  scalars                 : 16
  total                   : 33,030,544
Estimated FLOPs per token: 1.509972e+08
Scaling AdamW LRs by 1/sqrt(384/768) = 1.414214
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011126 | lrm: 1.00 | dt: 10838ms | tok/sec: 48,376 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.155662 | lrm: 1.00 | dt: 241ms | tok/sec: 2,171,872 | mfu: 33.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.947857 | lrm: 1.00 | dt: 230ms | tok/sec: 2,283,427 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.541559 | lrm: 1.00 | dt: 315ms | tok/sec: 1,666,938 | mfu: 25.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.124862 | lrm: 1.00 | dt: 240ms | tok/sec: 2,183,283 | mfu: 33.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.770361 | lrm: 1.00 | dt: 245ms | tok/sec: 2,140,501 | mfu: 32.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.478411 | lrm: 1.00 | dt: 242ms | tok/sec: 2,167,249 | mfu: 33.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.234909 | lrm: 1.00 | dt: 235ms | tok/sec: 2,234,150 | mfu: 34.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.029409 | lrm: 1.00 | dt: 245ms | tok/sec: 2,140,524 | mfu: 32.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.851545 | lrm: 1.00 | dt: 241ms | tok/sec: 2,176,869 | mfu: 33.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.693478 | lrm: 1.00 | dt: 230ms | tok/sec: 2,279,817 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.558925 | lrm: 1.00 | dt: 244ms | tok/sec: 2,151,292 | mfu: 32.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.438872 | lrm: 1.00 | dt: 232ms | tok/sec: 2,257,659 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 6.330324 | lrm: 1.00 | dt: 248ms | tok/sec: 2,112,838 | mfu: 32.2% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.237652 | lrm: 1.00 | dt: 238ms | tok/sec: 2,203,787 | mfu: 33.6% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.153241 | lrm: 1.00 | dt: 242ms | tok/sec: 2,164,608 | mfu: 33.0% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.080763 | lrm: 1.00 | dt: 230ms | tok/sec: 2,282,714 | mfu: 34.8% | epoch: 1 | remaining: 299s    
step 00017 (0.5%) | loss: 6.011834 | lrm: 1.00 | dt: 235ms | tok/sec: 2,227,264 | mfu: 34.0% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 5.950252 | lrm: 1.00 | dt: 234ms | tok/sec: 2,243,393 | mfu: 34.2% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 5.893731 | lrm: 1.00 | dt: 229ms | tok/sec: 2,285,504 | mfu: 34.9% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.842219 | lrm: 1.00 | dt: 232ms | tok/sec: 2,260,964 | mfu: 34.5% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 5.795536 | lrm: 1.00 | dt: 237ms | tok/sec: 2,214,415 | mfu: 33.8% | epoch: 1 | remaining: 297s    
step 00022 (0.9%) | loss: 5.754813 | lrm: 1.00 | dt: 232ms | tok/sec: 2,259,770 | mfu: 34.5% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.714856 | lrm: 1.00 | dt: 233ms | tok/sec: 2,251,224 | mfu: 34.4% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.677459 | lrm: 1.00 | dt: 242ms | tok/sec: 2,162,747 | mfu: 33.0% | epoch: 1 | remaining: 297s    
step 00025 (1.1%) | loss: 5.644691 | lrm: 1.00 | dt: 232ms | tok/sec: 2,256,966 | mfu: 34.4% | epoch: 1 | remaining: 296s    
step 00026 (1.2%) | loss: 5.614921 | lrm: 1.00 | dt: 236ms | tok/sec: 2,225,783 | mfu: 34.0% | epoch: 1 | remaining: 296s    
step 00027 (1.3%) | loss: 5.587397 | lrm: 1.00 | dt: 230ms | tok/sec: 2,280,136 | mfu: 34.8% | epoch: 1 | remaining: 296s    
step 00028 (1.3%) | loss: 5.563068 | lrm: 1.00 | dt: 232ms | tok/sec: 2,260,627 | mfu: 34.5% | epoch: 1 | remaining: 296s    
step 00029 (1.4%) | loss: 5.539186 | lrm: 1.00 | dt: 242ms | tok/sec: 2,166,243 | mfu: 33.1% | epoch: 1 | remaining: 296s    
step 00030 (1.5%) | loss: 5.515046 | lrm: 1.00 | dt: 232ms | tok/sec: 2,259,670 | mfu: 34.5% | epoch: 1 | remaining: 295s    
step 00031 (1.6%) | loss: 5.492247 | lrm: 1.00 | dt: 231ms | tok/sec: 2,265,658 | mfu: 34.6% | epoch: 1 | remaining: 295s    
step 00032 (1.6%) | loss: 5.472753 | lrm: 1.00 | dt: 232ms | tok/sec: 2,260,701 | mfu: 34.5% | epoch: 1 | remaining: 295s    
step 00033 (1.7%) | loss: 5.454678 | lrm: 1.00 | dt: 231ms | tok/sec: 2,268,676 | mfu: 34.6% | epoch: 1 | remaining: 295s    
step 00034 (1.8%) | loss: 5.432239 | lrm: 1.00 | dt: 233ms | tok/sec: 2,246,560 | mfu: 34.3% | epoch: 1 | remaining: 294s    
step 00035 (1.9%) | loss: 5.413858 | lrm: 1.00 | dt: 232ms | tok/sec: 2,264,608 | mfu: 34.6% | epoch: 1 | remaining: 294s    
step 00036 (2.0%) | loss: 5.395218 | lrm: 1.00 | dt: 249ms | tok/sec: 2,103,776 | mfu: 32.1% | epoch: 1 | remaining: 294s    
step 00037 (2.0%) | loss: 5.376455 | lrm: 1.00 | dt: 231ms | tok/sec: 2,272,802 | mfu: 34.7% | epoch: 1 | remaining: 294s    
step 00038 (2.1%) | loss: 5.357874 | lrm: 1.00 | dt: 231ms | tok/sec: 2,267,957 | mfu: 34.6% | epoch: 1 | remaining: 293s    
step 00039 (2.2%) | loss: 5.339587 | lrm: 1.00 | dt: 233ms | tok/sec: 2,247,901 | mfu: 34.3% | epoch: 1 | remaining: 293s    
step 00040 (2.3%) | loss: 5.320703 | lrm: 1.00 | dt: 236ms | tok/sec: 2,220,946 | mfu: 33.9% | epoch: 1 | remaining: 293s    
step 00041 (2.4%) | loss: 5.303242 | lrm: 1.00 | dt: 229ms | tok/sec: 2,284,889 | mfu: 34.9% | epoch: 1 | remaining: 293s    
step 00042 (2.4%) | loss: 5.286254 | lrm: 1.00 | dt: 233ms | tok/sec: 2,251,157 | mfu: 34.4% | epoch: 1 | remaining: 292s    
step 00043 (2.5%) | loss: 5.268188 | lrm: 1.00 | dt: 233ms | tok/sec: 2,251,694 | mfu: 34.4% | epoch: 1 | remaining: 292s    
step 00044 (2.6%) | loss: 5.249636 | lrm: 1.00 | dt: 234ms | tok/sec: 2,241,314 | mfu: 34.2% | epoch: 1 | remaining: 292s    
step 00045 (2.7%) | loss: 5.231860 | lrm: 1.00 | dt: 233ms | tok/sec: 2,251,017 | mfu: 34.4% | epoch: 1 | remaining: 292s    
step 00046 (2.7%) | loss: 5.213411 | lrm: 1.00 | dt: 231ms | tok/sec: 2,270,245 | mfu: 34.6% | epoch: 1 | remaining: 292s    
step 00047 (2.8%) | loss: 5.190446 | lrm: 1.00 | dt: 233ms | tok/sec: 2,249,987 | mfu: 34.3% | epoch: 1 | remaining: 291s    
