=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 12350ms | tok/sec: 42,450 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.847673 | lrm: 1.00 | dt: 308ms | tok/sec: 1,702,566 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442571 | lrm: 1.00 | dt: 311ms | tok/sec: 1,687,900 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.980635 | lrm: 1.00 | dt: 348ms | tok/sec: 1,506,034 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.576277 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,173 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.247182 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,106 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.991555 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,197 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.777687 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,748 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.597687 | lrm: 1.00 | dt: 314ms | tok/sec: 1,668,661 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.445613 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,045 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.317962 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,618 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.213633 | lrm: 1.00 | dt: 315ms | tok/sec: 1,661,778 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.119184 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,716 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.032545 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,992 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.959135 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,493 | mfu: 39.9% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.893021 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,783 | mfu: 39.7% | epoch: 1 | remaining: 298s    
