=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSS'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.327869e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 15244ms | tok/sec: 34,392 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.852970 | lrm: 1.00 | dt: 352ms | tok/sec: 1,490,888 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.454774 | lrm: 1.00 | dt: 355ms | tok/sec: 1,476,399 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.991127 | lrm: 1.00 | dt: 409ms | tok/sec: 1,283,004 | mfu: 30.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.594892 | lrm: 1.00 | dt: 401ms | tok/sec: 1,309,001 | mfu: 30.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.264261 | lrm: 1.00 | dt: 358ms | tok/sec: 1,463,615 | mfu: 34.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.013410 | lrm: 1.00 | dt: 370ms | tok/sec: 1,417,930 | mfu: 33.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.805657 | lrm: 1.00 | dt: 352ms | tok/sec: 1,487,965 | mfu: 35.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.626076 | lrm: 1.00 | dt: 371ms | tok/sec: 1,413,976 | mfu: 33.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.473889 | lrm: 1.00 | dt: 382ms | tok/sec: 1,372,396 | mfu: 32.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.344140 | lrm: 1.00 | dt: 353ms | tok/sec: 1,483,924 | mfu: 34.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.236095 | lrm: 1.00 | dt: 376ms | tok/sec: 1,395,879 | mfu: 32.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.139357 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,833 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.053305 | lrm: 1.00 | dt: 385ms | tok/sec: 1,361,958 | mfu: 32.0% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.980744 | lrm: 1.00 | dt: 380ms | tok/sec: 1,379,231 | mfu: 32.4% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.915416 | lrm: 1.00 | dt: 370ms | tok/sec: 1,418,819 | mfu: 33.4% | epoch: 1 | remaining: 298s    
