=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'LLLL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.768271e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 15054ms | tok/sec: 34,826 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.858562 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,855 | mfu: 46.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.423230 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,675 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.954003 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,280 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.547770 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,954 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.224172 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,011 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.972297 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,714 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.761259 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,067 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.584552 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,571 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.436033 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,606 | mfu: 43.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.313905 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,960 | mfu: 44.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.211233 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,824 | mfu: 44.8% | epoch: 1 | remaining: 300s    
