=== STDOUT ===
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 84,935,808
  scalars                 : 24
  total                   : 135,267,480
Estimated FLOPs per token: 6.889213e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011376 | lrm: 1.00 | dt: 18007ms | tok/sec: 29,116 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.838890 | lrm: 1.00 | dt: 776ms | tok/sec: 675,458 | mfu: 47.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.309335 | lrm: 1.00 | dt: 810ms | tok/sec: 647,065 | mfu: 45.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.817653 | lrm: 1.00 | dt: 808ms | tok/sec: 648,950 | mfu: 45.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.399375 | lrm: 1.00 | dt: 806ms | tok/sec: 650,878 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.090474 | lrm: 1.00 | dt: 800ms | tok/sec: 655,541 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.851169 | lrm: 1.00 | dt: 799ms | tok/sec: 656,514 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.648325 | lrm: 1.00 | dt: 801ms | tok/sec: 654,870 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.480256 | lrm: 1.00 | dt: 802ms | tok/sec: 653,506 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.343482 | lrm: 1.00 | dt: 800ms | tok/sec: 655,717 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.224801 | lrm: 1.00 | dt: 800ms | tok/sec: 655,674 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.123785 | lrm: 1.00 | dt: 799ms | tok/sec: 655,863 | mfu: 45.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 6.032901 | lrm: 1.00 | dt: 942ms | tok/sec: 556,819 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 5.953957 | lrm: 1.00 | dt: 781ms | tok/sec: 671,562 | mfu: 46.8% | epoch: 1 | remaining: 297s    
